article_id,pmid,title,abstract,authors,journal,pub_year,language,source_file
PMID38035069,38035069,Harnessing the power of traditional Chinese medicine monomers and compound prescriptions to boost cancer immunotherapy.,"At present, cancer is the largest culprit that endangers human health. The current treatment options for cancer mainly include surgical resection, adjuvant radiotherapy and chemotherapy, but their therapeutic effects and long-term prognosis are unsatisfactory. Immunotherapy is an emerging therapy that has completely transformed the therapeutic landscape of advanced cancers, and has tried to occupy a place in the neoadjuvant therapy of resectable tumors. However, not all patients respond to immunotherapy due to the immunological and molecular features of the tumors. Traditional Chinese Medicine (TCM) provides a new perspective for cancer treatment and is considered to have the potential as promising anti-tumor drugs considering its immunoregulatory properties. This review concludes commonly used TCM monomers and compounds from the perspective of immune regulatory pathways, aiming to clearly introduce the basic mechanisms of TCM in boosting cancer immunotherapy and mechanisms of several common TCM. In addition, we also summarized closed and ongoing trials and presented prospects for future development. Due to the significant role of immunotherapy in the treatment of non-small cell lung cancer (NSCLC), TCM combined with immunotherapy should be emphasized in NSCLC.",Miao Keyan; Liu Weici; Xu Jingtong; Qian Zhengtao; Zhang Qinglin,Front Immunol,2023,en,cancer_tcm.csv
PMID30945475,30945475,Traditional Chinese medicine as a cancer treatment: Modern perspectives of ancient but advanced science.,"Traditional Chinese medicine (TCM) has been practiced for thousands of years and at the present time is widely accepted as an alternative treatment for cancer. In this review, we sought to summarize the molecular and cellular mechanisms underlying the chemopreventive and therapeutic activity of TCM, especially that of the Chinese herbal medicine-derived phytochemicals curcumin, resveratrol, and berberine. Numerous genes have been reported to be involved when using TCM treatments and so we have selectively highlighted the role of a number of oncogene and tumor suppressor genes in TCM therapy. In addition, the impact of TCM treatment on DNA methylation, histone modification, and the regulation of noncoding RNAs is discussed. Furthermore, we have highlighted studies of TCM therapy that modulate the tumor microenvironment and eliminate cancer stem cells. The information compiled in this review will serve as a solid foundation to formulate hypotheses for future studies on TCM-based cancer therapy.",Xiang Yuening; Guo Zimu; Zhu Pengfei; Chen Jia; Huang Yongye,Cancer Med,2019,en,cancer_tcm.csv
PMID37661373,37661373,"The triangular relationship between traditional Chinese medicines, intestinal flora, and colorectal cancer.","Over the past decade, colorectal cancer has reported a higher incidence in younger adults and a lower mortality rate. Recently, the influence of the intestinal flora in the initiation, progression, and treatment of colorectal cancer has been extensively studied, as well as their positive therapeutic impact on inflammation and the cancer microenvironment. Historically, traditional Chinese medicine (TCM) has been widely used in the treatment of colorectal cancer via promoted cancer cell apoptosis, inhibited cancer metastasis, and reduced drug resistance and side effects. The present research is more on the effect of either herbal medicine or intestinal flora on colorectal cancer. The interactions between TCM and intestinal flora are bidirectional and the combined impacts of TCM and gut microbiota in the treatment of colon cancer should not be neglected. Therefore, this review discusses the role of intestinal bacteria in the progression and treatment of colorectal cancer by inhibiting carcinogenesis, participating in therapy, and assisting in healing. Then the complex anticolon cancer effects of different kinds of TCM monomers, TCM drug pairs, and traditional Chinese prescriptions embodied in apoptosis, metastasis, immune suppression, and drug resistance are summarized separately. In addition, the interaction between TCM and intestinal flora and the combined effect on cancer treatment were analyzed. This review provides a mechanistic reference for the application of TCM and intestinal flora in the clinical treatment of colorectal cancer and paves the way for the combined development and application of microbiome and TCM.",Zou Yuqing; Wang Shuling; Zhang Honghua; Gu Yuxin; Chen Huijuan; Huang Zhihua; Yang Feifei; Li Wenqi; Chen Cheng; Men Lianhui; Tian Qingchang; Xie Tian,Med Res Rev,2024,en,cancer_tcm.csv
PMID38522760,38522760,The interactions between traditional Chinese medicine and gut microbiota in cancers: Current status and future perspectives.,"The gut microbiota, known as the ""forgotten organ"" and ""human second genome,"" comprises a complex microecosystem. It significantly influences the development of various tumors, including colorectal, liver, stomach, breast, and lung cancers, through both direct and indirect mechanisms. These mechanisms include the ""gut-liver"" axis, the ""lung-intestine"" axis, and interactions with the immune system. The intestinal flora exhibits dual roles in cancer, both promoting and suppressing its progression. Traditional Chinese medicine (TCM) can alter cancer progression by regulating the intestinal flora. It modifies the intestinal flora's composition and structure, along with the levels of endogenous metabolites, thus affecting the intestinal barrier, immune system, and overall body metabolism. These actions contribute to TCM's significant antitumor effects. Moreover, the gut microbiota metabolizes TCM components, enhancing their antitumor properties. Therefore, exploring the interaction between TCM and the intestinal flora offers a novel perspective in understanding TCM's antitumor mechanisms. This paper succinctly reviews the association between gut flora and the development of tumors, including colorectal, liver, gastric, breast, and lung cancers. It further examines current research on the interaction between TCM and intestinal flora, with a focus on its antitumor efficacy. It identifies limitations in existing studies and suggests recommendations, providing insights into antitumor drug research and exploring TCM's antitumor effectiveness. Additionally, this paper aims to guide future research on TCM and the gut microbiota in antitumor studies.",Wei Xuejiao; Wang Fei; Tan Peng; Huang Huiming; Wang Zhuguo; Xie Jinxin; Wang Longyan; Liu Dongxiao; Hu Zhongdong,Pharmacol Res,2024,en,cancer_tcm.csv
PMID39509846,39509846,Chinese herbal medicine (JianPi-BuShen) and completion rate of adjuvant chemotherapy for patients with stage II and III colon cancer: A randomized clinical trial.,"[PURPOSE] Many cancer patients express interest in using herbal medicine during chemotherapy, but little is known about its benefits and risks. This study aimed to evaluate the effects of the Chinese herbal medicine JianPi-BuShen formula (JPBS) on adjuvant chemotherapy completion in colon cancer patients. [PATIENTS AND METHODS] This multi-center, phase III, randomized, placebo-controlled trial included patients with stage II (high risk for recurrence) and stage III colon cancer following surgery, planning to receive CAPOX (capecitabine and oxaliplatin) chemotherapy. Patients were randomized 1:1 to receive either JPBS or a placebo. The primary outcome was the completion rate of planned chemotherapy cycles. Secondary outcomes included relative dose intensity (RDI), chemotherapy-induced toxicities, quality of life (measured by the Edmonton Symptom Assessment System - ESAS), adverse events (AEs), and serious AEs (SAEs). Predefined subgroup analyses were performed by age (>65/≤65) and TNM stage (II/III). [RESULTS] A total of 376 participants were analyzed, with a median age of 60.3 years; 56.9 % were male, and 67.6 % had stage III disease. Chemotherapy completion was significantly higher in the JPBS group than in the placebo group (63.0 % vs. 47.6 %, P = 0.003). Oxaliplatin RDI was also higher in the JPBS group (P = 0.049). Subgroup analyses showed JPBS significantly improved completion rates for stage II patients (73.0 % vs. 42.4 %, P = 0.001) and younger patients (66.9 % vs. 48.8 %, P = 0.004). JPBS reduced grade ≥ 2 vomiting (3.8 % vs. 6.4 %, P = 0.007) but increased grade ≥ 2 thrombocytopenia (16.2 % vs. 12.4 %, P = 0.012). Quality of life improved in stage II and younger patients. [CONCLUSION] JPBS improved chemotherapy completion rates in stage II and younger colon cancer patients without compromising tolerability. Further research is needed to explore its mechanisms and long-term effects.",Sun Lingyun; Xu Yun; Chen Nan; Zhang Chunze; Wu Aiwen; Wang Huaqing; Fei Yutong; Shu Peng; Diao Dechang; Cheng Jianping; Chu Yuping; Liu Tianshu; Wang Wei; Yuan Ye; Zeng Baozhu; Cao Yang; Cang Shundong; Cao Huijuan; Zhang Tong; Zheng Yang; Wu Cun'en; Liu Shaoyong; He Bin; Yan Yunzi; Yan Shaohua; Wu Na; Ning Chunhui; Peng Rongyan; Epstein Andrew S; Cytryn Samuel; Mao Jun J; Yang Yufei,Eur J Cancer,2024,en,cancer_tcm.csv
PMID39485250,39485250,Advancing Cancer Prevention through an AI-Based Integration of Traditional and Western Medicine.,"Traditional Chinese medicine has accumulated a wealth of experiences in individualized cancer prevention and serves as a complement to Western medicine. We propose an artificial intelligence-based integration of traditional and Western medicine as a new paradigm for cancer prevention, encompassing cancer risk screening and preventive intervention, which will provide new solutions for cancer prevention and offer fresh perspectives for traditional medicine research worldwide.",Zhang Peng; Zhang Qian; Li Shao,Cancer Discov,2024,en,cancer_tcm.csv
PMID40028340,40028340,A bibliometric and visualization analysis of the role of traditional Chinese medicine in cancer immunotherapy.,"[OBJECTIVE] Traditional Chinese medicine (TCM) is used as a complementary treatment for patients with cancer, especially in immunotherapy. Although extensive clinical and basic research has been conducted on TCM in cancer immunotherapy, a comprehensive bibliometric analysis of this field has not yet been performed. This study aimed to investigate the progress and status of TCM, and the research focused on cancer immunotherapy. [METHODS] We collected 1,657 articles on TCM in cancer immunotherapy from 1994 to 2024 from the Web of Science Core Collection database. VOSviewer, CiteSpace, and the Bibliometrix R package were used to analyze countries, institutions, journals, authors, references, and keywords to predict future trends in cancer immunotherapy with TCM. [RESULTS] The publication rate of TCM in cancer immunotherapy research steadily increased from 1994 to 2018, with a swift growth from 2018 to 2023. China and TCM universities have achieved the most research advancements in this field. The most studied types of cancer are liver, lung, and colorectal cancers. However, few studies exist on upper respiratory tract tumors, cervical cancer, and melanoma, which deserve more attention. The study trend has gradually shifted fromandmodels to clinical efficacy. Simultaneously, the focus of research transitioned from compound TCM preparations or classes of ingredients to specific pharmacodynamic ingredients, and the corresponding targets transitioned from cytokines to immune checkpoints. In general, molecular docking combined with multi-omics analysis is a popular and trending research method in TCM for cancer immunotherapy, helping researchers understand the mechanisms of TCM in cancer immunotherapy more comprehensively and accurately. By analyzing the literature, it is evident that TCM-based immunotherapy should contribute to effective maintenance or adjuvant therapy throughout the entire course of cancer rather than only in the late stages. [CONCLUSION] This study comprehensively summarized and identified research frontiers providing a reference for promoting the development of TCM immunotherapy preparations and guiding clinical practice. Consequently, more patients with cancer can benefit from immunotherapy.",Lian Yixiao; Sun Jie; Yang Lin; Yu Weidong,Front Immunol,2025,en,cancer_tcm.csv
PMID36933872,36933872,Jiawei Yanghe Decoction suppresses breast cancer by regulating immune responses via JAK2/STAT3 signaling pathway.,"[ETHNOPHARMACOLOGICAL RELEVANCE] Jiawei Yanghe Decoction (JWYHD) is a widely used traditional Chinese medicine prescription in the clinical setting for the treatment of autoimmune diseases. Many studies showed that JWYHD has anti-tumor activities in cell and animal models. However, the anti-breast cancer effects of JWYHD and the underlying mechanisms of action remain unknown. [AIM OF STUDY] This study aimed to determine the anti-breast cancer effect and reveal the underlying mechanisms of action in vivo, in vitro and in silico. [MATERIALS AND METHODS] Orthotopic xenograft breast cancer mouse model and inflammatory zebrafish model were used to observe the anti-tumor effect and immune cell regulation of JWYHD. Moreover, the anti-inflammatory effect of JWYHD were evaluated by the expression of RAW 264.7 cells. JWYHD active ingredients were obtained by UPLC-MS/MS and potential targets were screened by network pharmacology. The therapeutic targets and signaling pathways predicted by computer were assessed by Western blot, real-time PCR (RT-PCR), immunohistochemistry (IHC) staining, and Enzyme-linked immunosorbent assays (ELISA) to explore the therapeutic mechanism of JWYHD against breast cancer. At last, Colivelin and Stattic were used to explore the effect of JWYHD on JAK2/STAT3 pathway. [RESULTS] JWYHD significantly decreased the tumor growth in a dose-dependent manner in the orthotopic xenograft breast cancer mouse model. Flow cytometry and IHC results indicated that JWYHD decreased the expressions of M2 macrophages and Treg while increasing M1 macrophages. Meanwhile, ELISA and Western blot results showed a decrease in IL-1β, IL-6, TNFα, PTGS2 and VEGFα in tumor tissue of JWYHD groups. The results were also verified in LPS-induced RAW264.7 cells and zebrafish inflammatory models. TUNEL assay and IHC results showed that JWYHD significantly induced apoptosis. Seventy-two major compounds in JWYHD were identified by UPLC-MS/MS and Network pharmacology. It was found that the significant binding affinity of JWYHD to TNFα, PTGS2, EGFR, STAT3, VEGFα and their expressions were inhibited by JWYHD. IHC and Western blot analysis showed that JWYHD could decrease the expression of JAK2/STAT3 pathway. Furthermore, Colivelin could reverse the decrease effect of JWYHD in vitro. [CONCLUSION] JWYHD exerts a significant anti-tumor effect mainly by inhibiting inflammation, activating immune responses and inducing apoptosis via the JAK2/STAT3 signaling pathway. Our findings provide strong pharmacological evidence for the clinical application of JWYHD in the management of breast cancer.",You Yanting; Chen Xiaomei; Chen Xiaohu; Li Hong; Zhou Ruisi; Zhou Jie; Chen Meilin; Peng Baizhao; Ji Shuai; Kwan Hiu Yee; Zou Lifang; Yu Jingtao; Liu Yanyan; Wu Yifen; Zhao Xiaoshan,J Ethnopharmacol,2023,en,cancer_tcm.csv
PMID39305742,39305742,Mechanisms of traditional Chinese medicine in the treatment and prevention of gastric cancer.,"[BACKGROUND] Gastric cancer (GC) ranks as the fifth most prevalent malignancy worldwide. Conventional treatments, including radiotherapy and chemotherapy, often induce severe side effects and significant adverse reactions, and they may also result in drug resistance. Consequently, there is a critical need for the development of new therapeutic agents. Traditional Chinese Medicine (TCM) and natural products are being extensively researched due to their low toxicity, multi-targeted approaches, and diverse pathways. Scholars are increasingly focusing on identifying active anticancer components within TCM. [PURPOSE] This review aims to summarise research conducted over the past 14 years on the treatment of GC using TCM. The focus is on therapeutic targets, mechanisms, and efficacy of Chinese medicine and natural products, including monomer compounds, extracts or analogues, and active ingredients. [METHODS] Relevant articles on TCM and GC were retrieved from PubMed using appropriate keywords. The collected articles were screened and classified according to the types of TCM, with an emphasis on the molecular mechanisms underlying the treatment of GC. [RESULTS] The research on TCM indicates that TCM and natural products can effectively inhibit the metastasis, proliferation, and invasion of tumour cells. They can also induce apoptosis, autophagy and improve the chemosensitivity of drug-resistant cells. Additionally, injections derived from Chinese herbal medicine, when used as an adjunct to conventional chemotherapy, can significantly improve the prognosis of GC patients by reducing chemotherapy toxicity. [CONCLUSION] This review summarises the progress of TCM treatment of GC over the past 14 years, and discusses its therapeutic application of GC, which proves that TCM is a promising treatment strategy for GC in the future.",Liu Yanyang; Yu Xuefei; Shen Huize; Hong Yangjian; Hu Gaofeng; Niu Wenyuan; Ge Jiaming; Xuan Jie; Qin Jiang-Jiang; Li Qinglin,Phytomedicine,2024,en,cancer_tcm.csv
PMID35290595,35290595,Discovery and repurposing of artemisinin.,"Malaria is an ancient infectious disease that threatens millions of lives globally even today. The discovery of artemisinin, inspired by traditional Chinese medicine (TCM), has brought in a paradigm shift and been recognized as the ""best hope for the treatment of malaria"" by World Health Organization. With its high potency and low toxicity, the wide use of artemisinin effectively treats the otherwise drug-resistant parasites and helps many countries, including China, to eventually eradicate malaria. Here, we will first review the initial discovery of artemisinin, an extraordinary journey that was in stark contrast with many drugs in western medicine. We will then discuss how artemisinin and its derivatives could be repurposed to treat cancer, inflammation, immunoregulation-related diseases, and COVID-19. Finally, we will discuss the implications of the ""artemisinin story"" and how that can better guide the development of TCM today. We believe that artemisinin is just a starting point and TCM will play an even bigger role in healthcare in the 21st century.",Shi Qiaoli; Xia Fei; Wang Qixin; Liao Fulong; Guo Qiuyan; Xu Chengchao; Wang Jigang,Front Med,2022,en,cancer_tcm.csv
PMID22828654,22828654,Traditional Chinese medicine for cancer?,,Ernst E,Br J Cancer,2012,en,cancer_tcm.csv
PMID28093974,28093974,Anticancer Properties of Traditional Chinese Medicine.,"[BACKGROUND] Cancer is a systemic disease. Cancer occurrence is associated with several factors, including cell proliferation, apoptosis, metastasis, tumor microenvironment and immune system. Traditional Chinese medicine (TCM) has been widely used for thousands of years in China for its anti-cancer therapeutic effect. The advantage of using TCM is related to its action on multiple signaling pathways and molecular targets related to cancer, whilst causing few adverse effects. [OBJECTIVE] The review focuses on the most recent studies on TCM through examples that demonstrate the anticancer effects and the mechanisms. [CONCLUSION] The review shows a large number of works which demonstrated that TCM is useful in the treatment of various types of cancers through different mechanisms of action. The results indicate that TCM exerts its anticancer effects through apoptosis induction, proliferation inhibition, metastasis suppression, multidrug resistance reversal and immune function regulation. Moreover, TCM can improve patients' quality of life. The advantage of TCM suggests that TCM may represent a promising therapeutic approach for patients with diverse cancers.",Yan Zhaokun; Lai Zijun; Lin Jiumao,Comb Chem High Throughput Screen,2017,en,cancer_tcm.csv
PMID36865554,36865554,Review: Mechanisms and perspective treatment of radioresistance in non-small cell lung cancer.,"Radiotherapy is the major treatment of non-small cell lung cancer (NSCLC). The radioresistance and toxicity are the main obstacles that leading to therapeutic failure and poor prognosis. Oncogenic mutation, cancer stem cells (CSCs), tumor hypoxia, DNA damage repair, epithelial-mesenchymal transition (EMT), and tumor microenvironment (TME) may dominate the occurrence of radioresistance at different stages of radiotherapy. Chemotherapy drugs, targeted drugs, and immune checkpoint inhibitors are combined with radiotherapy to treat NSCLC to improve the efficacy. This article reviews the potential mechanism of radioresistance in NSCLC, and discusses the current drug research to overcome radioresistance and the advantages of Traditional Chinese medicine (TCM) in improving the efficacy and reducing the toxicity of radiotherapy.",Zhou Ting; Zhang Li-Ying; He Jian-Zheng; Miao Zhi-Ming; Li Yang-Yang; Zhang Yi-Ming; Liu Zhi-Wei; Zhang Shang-Zu; Chen Yan; Zhou Gu-Cheng; Liu Yong-Qi,Front Immunol,2023,en,cancer_tcm.csv
