article_id,pmid,title,abstract,authors,journal,pub_year,language,source_file
PMID27771711,27771711,"Clinical Therapeutic Effects of Aspirin in Combination with Fufang Danshen Diwan, a Traditional Chinese Medicine Formula, on Coronary Heart Disease: A Systematic Review and Meta-Analysis.","[BACKGROUND/AIMS] Coronary heart disease is characterized by vascular stenosis or occlusion resulting in myocardial ischemia, hypoxia and necrosis. In China, the combination of aspirin and Fufang Danshen Diwan (FDD), a traditional Chinese medicine formula, has been suggested in the treatment of coronary heart disease. There have been several studies comparing the effectiveness of aspirin alone and in combination with FDD to treat coronary artery disease; however, it remains unclear whether combined aspirin therapy is superior. This study was thus designed to clarify this issue through a systematic review and meta-analysis. [METHODS] Databases including PubMed, EMBASE, China National Knowledge Infrastructure (CNKI) database, Wanfang Data and VIP Information were searched. Papers were reviewed systematically by two researchers and analyzed using Cochrane software Revman 5.1. [RESULTS] Fourteen randomized controlled trials enrolling 1367 subjects were included. Meta-analyses revealed that aspirin in combination with FDD was significantly more effective at alleviating angina pectoris and improving electrocardiogram (ECG) results relative to aspirin therapy alone, reflected by the summary effects for the clinical markedly effective (OR = 2.45; 95% CI 1.95-3.08) and the total effective (OR = 3.92; 95% CI 2.87-5.36) rates. In addition, combined aspirin and FDD was significantly more efficacious than aspirin monotherapy at improving blood lipid levels, as indicated by the following outcomes: 1) reduction of TC level (SMD -1.12; 95% CI -1.49 to -0.76); 2) reduction of TG level (SMD -0.94; 95% CI -1.15 to -0.74); 3) reduction of LDL level (SMD -0.68; 95% CI -0.88 to -0.48); and 4) improvement of HDL level (SMD 0.52; 95% CI 0.04 to 0.99 ). No serious adverse events were reported in any of the included trials. [CONCLUSION] The present meta-analysis demonstrated that aspirin in combination with FDD was more effective than aspirin alone for treating coronary heart disease. More full-scale randomized clinical trials with reliable designs are recommended to further evaluate the clinical benefits and long-term effectiveness of FDD for the treatment of coronary heart disease.",Huang Jianchun; Tang Xiaojun; Ye Fangxing; He Junhui; Kong Xiaolong,Cell Physiol Biochem,2016,en,chd_tcm.csv
PMID35035497,35035497,Overview of Microvascular Angina Pectoris and Discussion of Traditional Chinese Medicine Intervention.,"Previous research and treatment of coronary heart disease mostly focused on the large epicardial vessels, with limited research on the small endocardial coronary arteries or arterioles that could not be detected by coronary angiography, especially microvascular angina caused by microvascular stenosis or microcirculation dysfunction. Conventional Western medicine therapies have no specific efficacy, but traditional Chinese medicine has significant advantages in this regard. In particular, traditional Chinese medicine of supplementing Qi and activating blood circulation protects the vascular endothelium, relaxes coronary microvessels, reduces myocardial no-reflow after ischemia-reperfusion, increases myocardial hypoxia tolerance, constrains the aggregation of platelet, and increases the rate of blood flow. Moreover, these treatments can significantly improve patients' symptoms through multitarget comprehensive intervention. Here, we analyzed the pathogenesis of microvascular angina pectoris, the treatment status of modern medicine, and the research on the multitarget intervention of traditional Chinese medicine to provide new research ideas for correctly identifying the role of coronary microcirculation in coronary artery disease to solve clinical problems and prevent cardiovascular events.",Yu Linghua; Lu Xiaoyan; Xu Chenxi; Li Tong; Wang Yanling; Liu Anxiang; Wang Yubi; Chen Li; Xu Huangyu,Evid Based Complement Alternat Med,2022,en,chd_tcm.csv
PMID34686199,34686199,Gut microbiota: a potential target for traditional Chinese medicine intervention in coronary heart disease.,"Coronary heart disease (CHD) is a common ischaemic heart disease whose pathological mechanism has not been fully elucidated. Single target drugs, such as antiplatelet aggregation, coronary artery dilation and lipid-lowering medicines, can relieve some symptoms clinically but cannot effectively prevent and treat CHD. Accumulating evidence has revealed that alterations in GM composition, diversity, and richness are associated with the risk of CHD. The metabolites of the gut microbiota (GM), including trimethylamine N-oxide (TMAO), short-chain fatty acids (SCFAs) and bile acids (BAs), affect human physiology by activating numerous signalling pathways. Due to the advantage of multiple components and multiple targets, traditional Chinese medicine (TCM) can intervene in CHD by regulating the composition of the GM, reducing TMAO, increasing SCFAs and other CHD interventions. We have searched PubMed, Web of science, Google Scholar Science Direct, and China National Knowledge Infrastructure (CNKI), with the use of the keywords ""gut microbiota, gut flora, traditional Chinese medicine, herbal medicine, coronary heart disease"". This review investigated the relationship between GM and CHD, as well as the intervention of TCM in CHD and GM, and aims to provide valuable insights for the treatments of CHD by TCM.",Cheng Tian-Yi; Li Jia-Xin; Chen Jing-Yi; Chen Pei-Ying; Ma Lin-Rui; Zhang Gui-Lin; Yan Pei-Yu,Chin Med,2021,en,chd_tcm.csv
PMID32237408,32237408,[Effect of traditional Chinese medicine in attenuating coronary heart disease and main risk factors by regulating gut micro-biota].,"Ischemic heart disease has became the world's most common deadly disease, and coronary heart disease(CHD) is the most common type of ischemic heart disease. The pathological mechanism of CHD has not been fully elucidated. In recent years, scientific studies have found that gut micro-biota are closely related to the occurrence and development of CHD, and CHD could be intervened by regulating gut micro-biota because of the correlation between CHD and intermediate metabolite of gut micro-biota. Current intervention strategies mainly include probiotics supplementation, reduction of TMAO and increase of SCFAs, which can achieve the effect of stabilizing plaques, and controlling blood pressure, blood lipids, blood glucose and obesity. Traditional Chinese medicine(TCM) has the multi-component and multi-target effects, which is correlated to its role in the prevention and treatment of CHD. This paper summarizes the domestic and foreign researches on the effect of TCM in attenuating CHD and its main risk factors by regulating gut micro-biota. The article aims to explore the correlation between gut micro-biota and CHD, and propose three main intervention strategies. Furthermore, the research progress of TCM on CHD, hypertension, dyslipidemia, hyperglycemia and obesity is reviewed by the categories of Chinese medicine monomer and compound, in the hope to provide more theoretical basis for TCM therapy on CHD and guidance for further studies in this field.",Yang Guang; He Hao-Qiang; Chen Guang; Wang Jie,Zhongguo Zhong Yao Za Zhi,2020,zh,chd_tcm.csv
PMID38515855,38515855,Hyperuricemia research progress in model construction and traditional Chinese medicine interventions.,"Hyperuricemia (HUA), a severe metabolic disease derived from purine metabolism disorder, will lead to abnormally increased serum uric acid (SUA) levels in the body. Studies have shown that HUA is highly related to gout, hypertension, diabetes, coronary heart disease, chronic kidney diseases, and so on. Traditional Chinese medicine (TCM) shows excellent results in treating HUA because of its unique advantages of multi-metabolites and multi-targets. This article reports on the use of TCM components for uric acid (UA)-lowering activity with excellent efficacy and low side effects based on established HUA models. This work summarizes the advantages and limitations of various HUA disease models for efficacy evaluation. Applications of TCM in HUA treatment have also been discussed in detail. This paper reveals recent research progress on HUA in constructing evaluation models and systematic TCM interventions. It will provide a scientific reference for establishing the HUA model and suggest future TCM-related HUA studies.",Zhou Hongyan; Yang Jingyi; Yuan Xiaoqing; Song Xinyu; Zhang Xingcai; Cao Ting; Zhang Jiayu,Front Pharmacol,2024,en,chd_tcm.csv
PMID37808167,37808167,Mechanism of rhubarb in the treatment of hyperlipidemia: A recent review.,"Hyperlipidemia is a metabolic disorder, which is a major risk factor for atherosclerosis, stroke, and coronary heart disease. Although lipid-lowering treatments have been extensively studied, safer treatments with fewer adverse effects are needed. Rhubarb is a traditional Chinese medicine that has lipid-lowering, anti-inflammatory, and antioxidant properties. Disturbance in lipid metabolism is the basis of tissue damage caused by hyperlipidemia and plays a key role in the development of hyperlipidemia; however, the molecular mechanisms by which rhubarb regulates lipid metabolism to lower lipid levels are yet to be elucidated. We conducted this study to summarize the phytochemical constituents ofand provide a comprehensive review of the molecular mechanisms underlying the regulation of lipid metabolism during hyperlipidemia treatment. It was found that rhubarb extracts, including emodin, rhubarb acid, and rhubarb phenol, regulate total cholesterol, triglyceride, TNF-α, and IL-1β levels through signaling pathways such as C/EBP α, 3T3-L1, PPAR α, and AMPK, thereby improving the hyperlipidemic state. This suggests that rhubarb is a natural drug with lipid-lowering potential, and an in-depth exploration of its lipid-lowering mechanism can provide new ideas for the prevention and treatment of hyperlipidemia.",Wu Lijiao; Wang Xiangjin; Jiang Jihang; Chen Yong; Peng Bo; Jin Wei,Open Med (Wars),2023,en,chd_tcm.csv
PMID36090589,36090589,Evidence and Potential Mechanisms of Traditional Chinese Medicine for the Adjuvant Treatment of Coronary Heart Disease in Patients with Diabetes Mellitus: A Systematic Review and Meta-Analysis with Trial Sequential Analysis.,"Traditional Chinese medicine (TCM) has long been used to treat diabetes mellitus and angina. It has also gained widespread clinical applications in China as a common adjuvant treatment. Although there is high-quality evidence that TCM is effective in regulating glucose and lipid metabolism, the cardiovascular protective effect of TCM in the treatment of diabetes mellitus has not been fully elucidated, especially in patients with both diabetes mellitus and coronary heart disease (CHD). We systematically assessed the efficacy and safety of TCM for the adjuvant treatment of patients with CHD and diabetes mellitus and examined the pharmacological effects and potential mechanisms of TCM medication/herbs on diabetes mellitus with CHD. We found that TCM could improve the control effect of conventional treatment on cardiac function, hemorheology, blood glucose, blood lipid, and inflammation, thus reducing the frequency of angina and the incidence of cardiovascular events and all-cause mortality. These findings indicate that TCM may be used as a complementary approach for patients with diabetes mellitus and CHD. Nevertheless, more rigorously designed randomized controlled trials and long-term evaluations are needed to support these findings.",Wei Yu; Ding Qi-You; Yeung Chak; Huang Yi-Shan; Zhang Bo-Xun; Zhang Li-Li; Miao Run-Yu; Di Sha; Zhao Lin-Hua; Tong Xiao-Lin,J Diabetes Res,2022,en,chd_tcm.csv
PMID30484017,30484017,Classical Chinese Herbal Formulas in the Treatment of Coronary Heart Disease: A Narrative Review.,"[OBJECTIVE] To summarize the current evidence for 8 frequently prescribed Chinese herbal formulas (CHF) as treatments for angina pectoris in patients with coronary heart disease (CHD) and the associated adverse reactions. [METHODS] Seven electronic databases were screened from their inception through July 2018 for all evidence related to classical CHF for the treatment of patients with CHD. [RESULTS] CHF improves CHD outcomes in terms of angina pectoris, electrocardiogram results, Chinese medicine syndromes and biomarkers iomarkers. The combination of CHF and Western medicine (WM) is more effective on CHD than WM alone. The use of CHF to treat CHD shows the same or better clinical effects as the use of WM alone. The 8 investigated CHF do not induce hepatic and renal toxicity or other serious adverse effects. [CONCLUSIONS] The safety and efficacy of 8 frequently prescribed herbal formulas for treating CHD have been confirmed in many studies. The findings of these studies are positive but should be interpreted cautiously due to the poor methodological quality of the randomized controlled trials (RCTs) and meta-analyses. Additional high-quality, multi-center, large-sample RCTs should be performed to confirm these results.",Lu Xin-Hui; Li Jun,Chin J Integr Med,2021,en,chd_tcm.csv
PMID32227761,32227761,Chinese herbal medicine therapy for coronary heart disease complicated with anxiety: a systematic review of randomized controlled trials.,"[OBJECTIVE] To evaluated the effectiveness and safety of Chinese herbal medicines (CHMs) for coronary heart disease (CHD) complicated with anxiety. [METHODS] Randomized controlled clinical trials (RCTs) with parallel-groups were included after searching through electric-databases from inception to May, 2017. Meta-analysis was undertaken with RevMan 5.3 software. [RESULTS] Twenty-three RCTs enrolling 1654 patients were included in this systematic review. The combination therapy (CHMs combined with anxiolytic) appeared to be superior to anxiolytic in terms of reducing the score of Zung Self-rating Anxiety scale (SAS) (mean Difference (MD), －12.25; 95% confidence interval (CI), －14.01 to －10.48, eliminating method; MD, －3.92; 95% CI, －5.48 to －2.35, tranquilizing method), improving the total effect rate (relative risk (RR), 1.26; 95% CI, 1.08 to 1.46, eliminating method) and reducing the TCM symptoms scores (MD, －2.24; 95% CI, －4.25 to －0.23, tranquilizing method) with a lower incidence of adverse events (RR, 0.46; 95% CI, 0.25 to 0.85, tonifying method). CHMs demonstrated benefits in lowering the score of Hamilton Anxiety Rating scale (MD, －6.77; 95% CI, －8.16 to －5.37, tonifying method),lowering the score of SAS (MD, －10.1; 95% CI, －13.73 to －6.30, tonifying method) and reducing the TCM symptoms scores (MD, －2.18; 95% CI, －3.12 to －1.24, tranquilizing method). [CONCLUSION] We got a low evidence that CHMs,which had less side effects, showed potentially benefits to patients with CHD complicated with anxiety. While the results should be interpreted with caution. Trails with higher quality are required to verify the effectiveness and safety of CHMs for CHD complicated with anxiety.",Wang Chao; Hou Jiqiu; Yan Shasha; Zhu Lili; Wang Yun; Wang Yun; Du Hongsen; Zhang Wenzong; Zhao Haibin,J Tradit Chin Med,2020,en,chd_tcm.csv
PMID36249778,36249778,Natural products of traditional Chinese medicine treat atherosclerosis by regulating inflammatory and oxidative stress pathways.,"Atherosclerosis (AS) is a prevalent arteriosclerotic vascular disease that forms a pathological basis for coronary heart disease, stroke, and other diseases. Inflammatory and oxidative stress responses occur throughout the development of AS. Treatment for AS over the past few decades has focused on administering high-intensity statins to reduce blood lipid levels, but these inevitably damage liver and kidney function over the long term. Natural medicines are widely used to prevent and treat AS in China because of their wide range of beneficial effects, low toxicity, and minimal side effects. We searched for relevant literature over the past 5 years in databases such as PubMed using the keywords, ""atherosclerosis,"" ""traditional Chinese medicine,"" ""natural medicines,"" ""inflammation,"" and ""oxidative stress."" We found that the PI3K/AKT, TLR4, JAK/STAT, Nrf2, MAPK, and NF-κB are the most relevant inflammatory and oxidative stress pathways in AS. This review summarizes studies of the natural alkaloid, flavonoid, polyphenol, saponin, and quinone pathways through which natural medicines used to treat AS. This study aimed to update and summarize progress in understanding how natural medicines treat ASinflammatory and oxidative stress-related signaling pathways. We also planned to create an information base for the development of novel drugs for future AS treatment.",Meng Tianwei; Li Xinghua; Li Chengjia; Liu Jiawen; Chang Hong; Jiang Nan; Li Jiarui; Zhou Yabin; Liu Zhiping,Front Pharmacol,2022,en,chd_tcm.csv
PMID41111503,41111503,Plant-derived natural products targeting inflammation in treatment of atherosclerosis.,"Atherosclerosis (AS) is a complex and chronic inflammatory vascular disease, and it's also the pathological basis of various diseases such as coronary heart disease. Owing to their advantages such as multiple targets and rich diversity, Plant-Derived natural products with abundant resources will become an important source of anti-AS drugs. Herein, we explored the intricate association between inflammation and AS, focusing on plant-derived natural products that specifically target inflammation for the treatment of AS. This review systematically analyzes 10 plant species, focusing on 23 high-potential metabolites including Tanshinone IIA, Berberine, and Ginsenoside Rb1 et al. We found that natural products with anti-AS properties are primarily derived from plants belonging to the families Araliaceae, Umbelliferae, Fabaceae, and Lamiaceae. The chemical structures of these natural products mainly consist of flavonoids, alkaloids, saponins, and polysaccharides, among others. This suggests that natural products with different structural types can exhibit anti-AS activities, with flavonoids, alkaloids, and saponins showing greater potential. Major anti-inflammatory pathways center on NF-κB/NLRP3 inflammasome inhibition (e.g., Tan IIA, Salidroside), ROS scavenging (e.g., Danshensu, Rosmarinic acid), and endothelial protection (e.g., Astragaloside, Puerarin), while highlighting NLRP3 inflammasome inhibition and gut-microbiota modulation as emerging therapeutic avenues. These will actively promote the clinical application and industrial production of Plant Derived natural products, thereby developing anti AS drugs with excellent efficacy and reduced adverse reactions. We hope that this comprehensive review will provide valuable insights into the potential and pharmacological mechanisms of current natural medicines, thereby offering support for future drug discoveries.",Hua Zhen; Wang Xiaojie; Qin Le-Le; Zhu Kun-Peng; Li De-Ye; Zhang Xin-Yue; Zhang Lei; Zhai Feng-Ting,Front Pharmacol,2025,en,chd_tcm.csv
PMID38565040,38565040,Salvianolic acid A prevents UV-induced skin damage by inhibiting the cGAS-STING pathway.,"DNA damage resulting from UV irradiation on the skin has been extensively documented in numerous studies. In our prior investigations, we demonstrated that UVB-induced DNA breakage from keratinocytes can activate the cGAS-STING pathway in macrophages. The cGAS-STING signaling pathway serves as the principal effector for detecting and responding to abnormal double-stranded DNA in the cytoplasm. Expanding on our previous findings, we have further validated that STING knockout significantly diminishes UVB-induced skin damage, emphasizing the critical role of cGAS-STING activation in this context. Salvianolic acid A, a principal active constituent of Salvia miltiorrhiza Burge, has been extensively studied for its therapeutic effects in conditions such as coronary heart disease, angina pectoris, and diabetic peripheral neuropathy. However, its effect on cGAS-STING pathway and its ability to alleviate skin damage have not been previously reported. In a co-culture system, supernatant from UVB-treated keratinocytes induced IRF3 activation in macrophages, and this activation was inhibited by salvianolic acid A. Our investigation, employing photodamage and photoaging models, establishes that salvianolic acid A effectively mitigates UV-induced epidermal thickening and collagen degeneration. Treatment with salvianolic acid A significantly reduced skin damage, epidermal thickness increase, and keratinocyte hyperproliferation compared to the untreated photo-damage and photoaging model groups. In summary, salvianolic acid A emerges as a promising candidate for preventing UV-induced skin damage by inhibiting cGAS-STING activation. This research enhances our understanding of the intricate mechanisms underlying skin photodamage and provides a potential avenue for the development of therapeutic interventions.",Zuo Zhenqi; He Shengwei; Qiu Yinqi; Guo Runying; He Yingxue; Jiao Chenyang; Xia Yugui; Liu Wen; Luan Chao; Guo Wenjie,Int Immunopharmacol,2024,en,chd_tcm.csv
PMID24269247,24269247,A network-based analysis of the types of coronary artery disease from traditional Chinese medicine perspective: potential for therapeutics and drug discovery.,"[ETHNOPHARMACOLOGICAL RELEVANCE] Coronary heart disease (CAD) is one of the most dangerous threats to human health due to its high incidence and high mortality. CAD has several major types, such as blood stasis and qi deficiency according to the syndromes of diagnosis in traditional Chinese medicine (TCM), which are treated with different herbs or compound prescriptions. However, up to now a deep analysis of the relationship between CAD and its types both at molecular or systems levels is still unavailable, which greatly limits the combination of TCMs with Western drugs to form an integrative/alternative medicine for treatment of the complex disease. [MATERIALS AND METHODS] In this review, we attempt to decipher the underlying mechanisms of major types of CAD by connecting the drugs, targets and diseases to obtain the compound-target-disease associations for reconstructing the biologically-meaningful networks based on systems pharmacology method. [RESULTS] The results indicate that the herbs for eliminating blood stasis have pharmacological activity of dilating blood vessel, improving the microcirculation, reducing blood viscosity and regulating blood lipid, while qi-enhancing herbs have the potential for enhancing energy metabolism and anti-inflammation. [CONCLUSIONS] A systematic exploration of types of CAD may bring out the best between research on drug molecules and TCM phenotypic information, so as to accelerate development of network-based drug discovery as well as to facilitate the therapy of this disease.",Zhou Wei; Wang Yonghua,J Ethnopharmacol,2014,en,chd_tcm.csv
PMID24489719,24489719,Assessment of the reporting quality of randomized controlled trials on treatment of coronary heart disease with traditional chinese medicine from the chinese journal of integrated traditional and Western medicine: a systematic review.,"[BACKGROUND] Due to language limitations, little is known about the reporting quality of randomized clinical trials (RCTs) on the treatment of coronary heart disease (CHD) with traditional Chinese medicine (TCM) in Chinese Journal of Integrated Traditional and Western Medicine (CJITWM). [OBJECTIVE] In this study, we utilized the CONSORT 2010 statement to understand the reporting quality of RCTs on CHD with TCM from the CJITWM. [METHODS] The China National Knowledge Infrastructure (CNKI) electronic database was searched for CJITWM RCTs on the treatment of CHD with TCM, published between January 1, 2006 and December 31, 2011. We excluded articles reported as ""animal studies,"" ""topic review,"" ""diagnostic test,"" ""editorials,"" or ""others."" The CONSORT checklist was applied to evaluate the reporting quality of all eligible articles by two independent authors after extensive discussion. Each item was graded as either ""yes"" or ""no"" depending on whether the authors had reported it or not. [RESULTS] We identified 21 articles meeting our inclusion criteria. The percentage of 11 of the 37 items was 4.8 ∼ 95.2%, 14 of the 37 items were reported in all included articles, while 12 items were not mentioned at all. The average reporting percentage for the ""title and abstract"" section was 52.4%, for the ""introduction"" section 100.0%, for the ""methods"" section 45.4%, for the ""results"" section 57.1%, for the ""discussion"" section 79.4%, and for the ""other information"" section 17.5%. [CONCLUSION] In general, the reviewed RCTs were not consistent with the CONSORT 2010 statement. Authors should adhere to the CONSORT statement in reporting RCTs; editorial departments may consider the CONSORT statement as a guideline and should instruct authors to write manuscripts, and reviewers to judge them according to CONSORT statutes.",Fan Fang-fang; Xu Qin; Sun Qi; Zhao Sheng-jun; Wang Ping; Guo Xue-rui,PLoS One,2014,en,chd_tcm.csv
PMID30918578,30918578,The Role of Traditional Chinese Medicine in the Regulation of Oxidative Stress in Treating Coronary Heart Disease.,"Oxidative stress has been closely related with coronary artery disease. In coronary heart disease (CHD), an excess of reactive oxygen species (ROS) production generates endothelial cell and smooth muscle functional disorders, leading to a disequilibrium between the antioxidant capacity and prooxidants. ROS also leads to inflammatory signal activation and mitochondria-mediated apoptosis, which can promote and increase the occurrence and development of CHD. There are several kinds of antioxidative and small molecular systems of antioxidants, such as-carotene, ascorbic acid,-tocopherol, and reduced glutathione (GSH). Studies have shown that antioxidant treatment was effective and decreased the risk of CHD, but the effect of the treatment varies greatly. Traditional Chinese medicine (TCM) has been utilized for thousands of years in China and is becoming increasingly popular all over the world, especially for the treatments of cardiovascular diseases. This review will concentrate on the evidence of the action mechanism of TCM in preventing CHD by modulating oxidative stress-related signaling pathways.",Yang Xinyu; He Tianmai; Han Songjie; Zhang Xiaoyu; Sun Yang; Xing Yanwei; Shang Hongcai,Oxid Med Cell Longev,2019,en,chd_tcm.csv
PMID26860803,26860803,The pathological effects of sleep deprivation on coronary heart disease and treatment using Chinese medicine tranquilization.,"Sleep deprivation is associated with the morbidity and mortality of coronary heart disease due to pathological factors including sympathetic activation, high blood pressure, arrhythmia, neuroendocrine dysfunction, oxidative stress, endothelial malfunction, inflammatory reaction, and glycolipid metabolism disorders. This article summarizes findings of traditional Chinese medicine tranquilization methods in different studies that indirectly treat coronary heart disease by removing the pathological factors of sleep deprivation. It has been suggested that the traditional Chinese medicine tranquilization methods improve the pathological factors of sleep deprivation with a multiple-component, multiple-target and multiple-pathway approach that may be a treatment for coronary heart disease, which also reflects the purpose of psycho-cardiology treatment.",Wang Jie; Yuan Rong; Guo Lili; Xiong Xingjiang; Liu Wei,Complement Ther Med,2016,en,chd_tcm.csv
PMID35700678,35700678,Research progress on classical traditional Chinese medicine Taohong Siwu decoction in the treatment of coronary heart disease.,"The pathogenesis of coronary heart disease is closely related to blood stasis. Taohong Siwu decoction (THSW for short) is one of the most widely used prescriptions for activating blood and removing stasis. Clinical research has confirmed its curative effect on coronary heart disease. However, its underlying mechanism remains unclear. Therefore, this paper reviewed the clinical efficacy of THSW and determine its effective components based on a comprehensive literature review. Furthermore, the core components and targets of THSW in treating coronary heart disease using molecular docking were verified, and the interaction sites were predicted to construct a theoretical basis for the clinical application of THSW.",Wang XueZhen; Wang Tong; Wang YingZheng; Li Xiao; Chen Qian; Wang Yuan; Zhang Xiaoyu; Wang HuaXin; Zhao HaiJun; Mou Yue; Xia Lei; Zhang YaNan,Biomed Pharmacother,2022,en,chd_tcm.csv
PMID38767640,38767640,Proteomics analysis of coronary atherosclerotic heart disease with different Traditional Chinese Medicine syndrome types before and after percutaneous coronary intervention.,"[OBJECTIVE] To investigate the underlying protein molecular mechanisms of ""stagnation and blood stasis syndrome"" (QS) and ""deficiency and blood stasis syndrome"" (QD), as two subtypes of coronary artery disease (CAD) in Traditional Chinese Medicine (TCM), following percutaneous coronary intervention (PCI). [METHODS] In this study, a total of 227 CAD patients with QS and 211 CAD patients with QD were enrolled; all participants underwent PCI. Label-free quantification proteomics were employed to analyze the changes in serum in two subtypes of CAD patients before and 6 months after PCI, aiming to elucidate the intervention mechanism of PCI in treating CAD characterized by two different TCM syndromes. [RESULTS] Biochemical analysis revealed significant changes in tumor necrosis factor-α, high density lipoprotein cholesterol, blood stasis clinical symptoms observation, and Gensini levels in both patient groups post-PCI; Proteomic analysis identified 79 and 95 differentially expressed proteins in the QS and QD patient groups, respectively, compared to their control groups. complement C8 alpha chain, complement factor H, apolipoprotein H, apolipoprotein B, plasminogen, carbonic anhydrase 2, and complement factor I were altered in both comparison groups. Furthermore, enrichment analysis demonstrated that cell adhesion and connectivity-related processes underwent changes in QS patients post-PCI, whereas lipid metabolism-related pathways, including the peroxisome proliferator-activated receptor signaling pathway and extracellular matrix receptor interaction, underwent changes in the QD group. The protein-protein interaction network analysis further enriched 52 node proteins, including apolipoprotein B, lipoprotein (a), complement C5, apolipoprotein A4, complement C8 alpha chain, complement C8 beta chain, complement C8 gamma chain, apolipoprotein H, apolipoprotein A-Ⅱ, albumin, complement C4-B, apolipoprotein C3, among others. The functional network of these proteins is posited to contribute to the pathophysiology of CAD characterized by TCM syndromes. [CONCLUSION] The current quantitative proteomic study has preliminarily identified biomarkers of CAD in different TCM subtypes treated with PCI, potentially laying the groundwork for understanding the protein profiles associated with the treatment of various TCM subtypes of CAD.",Zhibo Wang; Ying L I; Daoping Wang; Bo M A; Lan Miao; Junguo Ren; Jinghua Liu; Jianxun Liu,J Tradit Chin Med,2024,en,chd_tcm.csv
PMID37308900,37308900,Mechanism of salidroside against coronary artery disease by network pharmacology analysis.,"[BACKGROUND] Rosenroot (Rhodiola rosea) is a traditional Chinese herbal medicine. It has been used to treat patients with coronary artery disease (CAD). Salidroside is the main active constituent of rosenroot. This study was designed to explore the mechanism of salidroside in treating CAD and its role in angiogenesis in CAD systematically. [METHODS] In this study, potential targets related to salidroside and CAD were obtained from public databases. Gene Ontology (GO), Kyoto Encyclopedia of Genes and Genomes (KEGG), Disease Ontology (DO) and CellMarker enrichment analyses were performed. The binding of salidroside to angiogenesis-related targets was assessed by PyMOL and Ligplot. Furthermore, the effects of salidroside on collateral circulation were evaluated by correlation analysis of these angiogenesis-related targets with the coronary flow index (CFI), and the influence of salidroside on human umbilical vein endothelial cell (HUVEC) proliferation and migration was assessed. [RESULTS] Eighty-three targets intersected between targets of salidroside and CAD. GO and KEGG analyses indicated that salidroside mainly treated CAD through angiogenesis and anti-inflammatory action. There were 12 angiogenesis-related targets of salidroside in coronary heart disease, among which FGF1 (r = 0.237, P = 2.597E-3), KDR (r = 0.172, P = 3.007E-2) and HIF1A (r = -0.211, P = 7.437E-3) were correlated with the coronary flow index (CFI), and salidroside docked well with them. Finally, cell experiments confirmed that salidroside promoted the proliferation and migration of HUVECs. [CONCLUSIONS] This study revealed the potential molecular mechanism of salidroside on angiogenesis in CAD and provided new ideas for the clinical application of salidroside in the treatment of CAD.",Tao Lin; Liang Zhi-Fang; Miao Liu; Guo Yu-Jie; Li Ye; Liu Yan-Li; Fang Dong-Ming; Yang Zhi-Jie,BMC Complement Med Ther,2023,en,chd_tcm.csv
PMID38577989,38577989,Modulation of atherosclerosis-related signaling pathways by Chinese herbal extracts: Recent evidence and perspectives.,"Atherosclerotic cardiovascular disease remains a preeminent cause of morbidity and mortality globally. The onset of atherosclerosis underpins the emergence of ischemic cardiovascular diseases, including coronary heart disease (CHD). Its pathogenesis entails multiple factors such as inflammation, oxidative stress, apoptosis, vascular endothelial damage, foam cell formation, and platelet activation. Furthermore, it triggers the activation of diverse signaling pathways including Phosphatidylinositol 3-kinase/protein kinase B (PI3K/Akt), NF-E2-related factor 2/antioxidant response element (Nrf2/ARE), the Notch signaling pathway, peroxisome proliferator-activated receptor (PPAR), nucleotide oligo-structural domain-like receptor thermoprotein structural domain-associated protein 3 (NLRP3), silencing information regulator 2-associated enzyme 1 (Sirt1), nuclear transcription factor-κB (NF-κB), Circular RNA (Circ RNA), MicroRNA (mi RNA), Transforming growth factor-β (TGF-β), and Janus kinase-signal transducer and activator of transcription (JAK/STAT). Over recent decades, therapeutic approaches for atherosclerosis have been dominated by the utilization of high-intensity statins to reduce lipid levels, despite significant adverse effects. Consequently, there is a growing interest in the development of safer and more efficacious drugs and therapeutic modalities. Traditional Chinese medicine (TCM) offers a vital strategy for the prevention and treatment of cardiovascular diseases. Numerous studies have detailed the mechanisms through which TCM active ingredients modulate signaling molecules and influence the atherosclerotic process. This article reviews the signaling pathways implicated in the pathogenesis of atherosclerosis and the advancements in research on TCM extracts for prevention and treatment, drawing on original articles from various databases including Google Scholar, Medline, CNKI, Scopus, and Pubmed. The objective is to furnish a reference for the clinical management of cardiovascular diseases.",Liu Changxing; Guo Xinyi; Zhang Xulong,Phytother Res,2024,en,chd_tcm.csv
