article_id,pmid,title,abstract,authors,journal,pub_year,language,source_file
PMID40734918,40734918,Traditional Chinese medicine formulas alleviated acute pancreatitis via improvement of microcirculation: A systematic review and meta-analysis.,"[OBJECTIVE] Microcirculatory disturbance is pathologically critical to acute pancreatitis (AP), which can be effectively alleviated by traditional Chinese medicine (TCM) formulas that activate blood flow. However, there has been no evidence-based research to date. Therefore, a well-designed systematic review and meta-analysis is necessary to elucidate the therapeutic transformative benefit of improving microcirculation during AP. This study aims to confirm the therapeutic efficacy of TCM formulas and explore the potential mechanisms underlying their effects on AP treatment. [METHODS] Studies from eight databases including Pubmed, Embase, Web of Science, Cochrane Library, CNKI, CBM, Wanfang, and Chinese VIP, were screened for the eligible randomized controlled trials (RCTs). The APACHE II score and effectiveness rate were set as primary outcomes, while mortality rate, complications, total hospital stays, serum amylase recovery time, the time until the disappearance of abdominal pain, microcirculation indicators, and inflammation indicators were chosen as secondary outcomes. A systematic review and meta-analysis were subsequently conducted. Network pharmacology analysis was performed to analyze potential bioactive components with relevant targets of the core herbs included in the TCM formulas for activating blood flow. [RESULTS] A total of 51 RCTs (= 3 721) were included. Compared with conventional western medical treatments alone, TCM groups were associated with lower APACHE II score (SMD =  - 1.36, 95% CI: -2.01 to - 0.71,= 0.000) and higher effectiveness rate (RR: 1.22, 95% CI: 1.18 to 1.26,= 0.000). Furthermore, the formulas for activating blood flow demonstrated significant efficacy in improving both microcirculation and inflammation indicators. Additionally, six core Chinese herbal medicines includingetwith the highest frequency,,,,et, andwere filtered out from the adopted TCM formulas. Finally, 166 shared targets between the six herbs and AP were identified. KEGG analysis indicated that lipid and atherosclerosis pathway is highly related to microcirculation. [CONCLUSION] TCM formulas for activating blood flow significantly improve microcirculation and alleviate AP. Further high-quality, well-designed RCTs and deep mechanism exploration are required.",Gao Ji; Han Chenxia; Dai Ning; Wang Wen; Jin Tao; Du Dan; Xia Qing,Chin Herb Med,2025,en,network_pharmacology_tcm.csv
PMID40092959,40092959,Traditional Chinese medicine and modern technology: Network pharmacology and omics sequencing in gastric cancer.,"In this editorial, we comment on the article by Micuccipublished in the recent issue. We focus on the heterogenous nature of gastric cancer (GC) and the potential benefits of integrating traditional Chinese medicine (TCM) with the modern technology of network pharmacology (NP) and omics sequencing. GC is a heterogenous disease, as it incorporates several biochemical pathways that contribute to pathogenesis. TCM acknowledges the multifactorial, heterogenous nature of disease and utilizes an integrative approach to medicine. NP, a modern philosophy within drug development, integrates traditional knowledge of nutraceuticals and modern technologies to address the complex interactions of pathways within the body. Omics technologies, which is at the core of precision medicine, has allowed for this newfound principle of drug development. Metabolic pathways are better distinguished, leading to more targeted drug development. However, the use of omics technology needs to be employed to better characterize the subtypes of GC. This will allow TCM's use of nutraceuticals in the application of NP to better target metabolic pathways that may aid in the prevention of GC as well as enhance treatment.",Gemmell Jessica Shapiro; Lucke-Wold Brandon,World J Gastrointest Oncol,2025,en,network_pharmacology_tcm.csv
PMID39749683,39749683,"Using network pharmacology and molecular docking technology, proteomics and experiments were used to verify the effect of Yigu decoction (YGD) on the expression of key genes in osteoporotic mice.","[BACKGROUND] Yigu decoction (YGD) is a traditional Chinese medicine prescription for the treatment of osteoporosis, although many clinical studies have confirmed its anti-OP effect, but the specific mechanism is still not completely clear. [METHODS] In this study, through the methods of network pharmacology and molecular docking, the material basis and action target of YGD in preventing and treating OP were analyzed, and the potential target and mechanism of YGD in preventing and treating OP were clarified by TMT quantitative protein and experiment. [RESULTS] Network pharmacology and molecular docking revealed that the active components of YGD were mainly stigmasterol and flavonoids. Molecular docking mainly studied the strong binding ability of stigmasterol to the target. Animal proteomics verified the related mechanism of YGD in preventing and treating OP. Based on the KEGG enrichment of network pharmacology and histology, our animal experimentsverified that YGD may play a role in the treatment of OP by mediating hif1- α/vegf/glut1 signal pathway. [CONCLUSIONS] YGD prevention and treatment of OP may be achieved by interfering with multiple targets. This study confirmed that it may promote osteoblast proliferation and protect osteoblast function by up-regulating the expression of proteins related to HIF signal pathway.",Yan Kun; Zhang Rui-Kun; Wang Jia-Xin; Chen Hai-Feng; Zhang Yang; Cheng Feng; Jiang Yi; Wang Min; Wu Ziqi; Chen Xiao-Gang; Chen Zhi-Neng; Li Gui-Jin; Yao Xin-Miao,Ann Med,2025,en,network_pharmacology_tcm.csv
PMID38199208,38199208,Analyzing the molecular mechanism of xuefuzhuyu decoction in the treatment of pulmonary hypertension with network pharmacology and bioinformatics and verifying molecular docking.,"[BACKGROUND] XueFuZhuYu (XFZY), a typical Chinese herbal formula, has remarkable clinical effects for treating Pulmonary Hypertension (PH) with unclear mechanisms. Our research involved the utilization of network pharmacology to explore the traditional Chinese herbal monomers and their related targets within XFZY for PH treatment. Furthermore, molecular docking verification was performed. [METHODS] The XFZY's primary active compounds, along with their corresponding targets, were both obtained from the TCMSP, ChEMBL, and UniProt databases. The target proteins relevant to PH were sifted through OMIM, GeneCards and TTD databases. The common ""XFZY-PH"" targets were evaluated with Disease Ontology (DO), Gene Ontology (GO), and Kyoto Encyclopedia of Genes and Genomes (KEGG) analyses with the assistance of R software. The Protein-Protein Interaction (PPI) network and compound-target-pathway network were constructed and a systematic analysis of network parameters was performed by the powerful software Cytoscape. Molecular docking was employed for assessing and verifying the interactions between the core targets and the top Chinese herbal monomer. [RESULTS] The screening included 297 targets of active compounds in XFZY and 8400 PH-related targets. DO analysis of the above common 268 targets indicated that the treatment of the diseases by XFZY is mediated by genes related to Chronic Obstructive Pulmonary Disease (COPD), Obstructive Lung Disease (OLD), ischemia, and myocardial infarction. The findings from molecular docking indicated that the binding energies of 57 ligand-receptor pairs in PH and 20 ligand-receptor pairs in COPD-PH were lower than -7kJ•mol-1. [CONCLUSIONS] This study indicates that XFZY is a promising option within traditional Chinese medicine compound preparation for combating PH, particularly in cases associated with COPD. Our demonstration of the specific molecular mechanism of XFZY anti-PH and its effective active ingredients provides a theoretical basis for better clinical application of the compound.",Yu Xiaoming; Qin Wenxiang; Cai Haijian; Ren Chufan; Huang Shengjing; Lin Xiao; Tang Lin; Shan Zhuohan; Al-Ameer Wail Hussein Ahmed; Wang Liangxing; Yan Hanhan; Chen Mayun,Comput Biol Med,2024,en,network_pharmacology_tcm.csv
PMID36399857,36399857,Explore the mechanism and substance basis of Mahuang FuziXixin Decoction for the treatment of lung cancer based on network pharmacology and molecular docking.,"[BACKGROUND] Mahuang FuziXixin Decoction (MFXD) is a classic Chinese herbal formula for the treatment of lung cancer. However, its mechanisms of action are unclear. In present study, network pharmacology and molecular docking technology were employed to investigate the molecular mechanism and substance basis of MFXD for the treatment of lung cancer. [METHOD] The active compounds and corresponding targets of MFXD were collected through the TCMSP database. OMIM and GeneCards databases were applied to filter the targets of lung cancer. The protein-protein interaction (PPI) were acquired through the STRING platform. Metascape and the Bioinformatics server were used for the visualization of GO and KEGG analysis. The tissue and organ distribution of targets was evaluated based on the BioGPS database. The binding affinity between potential targets and active compounds was evaluated by molecular docking. [RESULT] A total of 51 active compounds and 118 targets of MFXD were collected. The target with a higher degree were identified through the PPI network, namely AR, RELA, NCOA1, EGFR, FOS, CCND1, ESR1 and HSP90AA1. GO and KEGG analysis suggested that MFXD treatment of lung cancer mainly involves hormone and response to inorganic substance, transcription regular complex, transcription factor binding and Pathways in cancer. Experimental validation showed that MFXD treatment inhibited the proliferation of NSCLC cells through downregulation the expression of EGFR, HIF1A, NCOA1 and RELA. Moreover, molecular docking revealed that hydrogen bond and hydrophobic interaction contribute to the binding of the compounds to targets. [CONCLUSION] Our findings comprehensively elucidated the actives, potential targets, and molecular mechanisms of MFXD against lung cancer, providing a promising strategy for the scientific basis and therapeutic mechanism of traditional Chinese medicine prescriptions for the treatment of the disease.",Zhang Weitong; Tian Wangqi; Wang Yifan; Jin Xiaojie; Guo Hui; Wang Yuwei; Tang Yuping; Yao Xiaojun,Comput Biol Med,2022,en,network_pharmacology_tcm.csv
PMID36736970,36736970,Integrating network analysis and experimental validation to reveal the mitophagy-associated mechanism of Yiqi Huoxue (YQHX) prescription in the treatment of myocardial ischemia/reperfusion injury.,"Myocardial ischemia/reperfusion (I/R) injury is the main cause of increasing postischemic heart failure and currently there is no definite treatment for myocardial I/R injury. It has been suggested that oxidative stress-induced mitochondrial dysfunction plays an important role in the pathological development of myocardial I/R. In this study, Yiqi Huoxue (YQHX) prescription, as a kind of Chinese herbal formula, was developed and shown to alleviate I/R injury. Network analysis combined with ultrahigh-performance liquid chromatography-high resolution mass spectrometry expounded the active components of YQHX and revealed the mitophagy-regulation mechanism of YQHX treating I/R injury. In vivo experiments confirmed YQHX significantly alleviated I/R myocardial injury and relieved oxidative stress. In vitro experiments validated that YQHX could relieve hypoxia/reoxygenation injury and attenuate oxidative stress via improving the structure and function of mitochondria, which was strongly related to regulating mitophagy. In summary, this study demonstrated that YQHX, which could alleviate I/R injury via targeting mitophagy, might be a potential therapeutic strategy for myocardial I/R injury.",Chen Mingtai; Zhong Guofu; Liu Mengnan; He Hao; Zhou Jie; Chen Jianping; Zhang Mingsheng; Liu Qiang; Tong Guangdong; Luan Jienan; Zhou Hua,Pharmacol Res,2023,en,network_pharmacology_tcm.csv
PMID33183189,33183189,Traditional Chinese Medicine Network Pharmacology in Cardiovascular Precision Medicine.,"Cardiovascular disease is a major disease affecting human health, and its pathogenesis is caused by many factors. Through the use of ""omics"" technology, precision medicine is playing an increasingly important role in the prevention and treatment of cardiovascular diseases. Dialectical treatment with traditional Chinese medicine (TCM will result in personalized treatment, which is consistent with precision medicine to a certain extent. However, due to the multitarget, multipath, and multistep characteristics of TCM, its mechanism of action is not easy to elucidate. Network pharmacology can be used to predict the mechanism, toxicity and metabolic characteristics of TCM. This review summarizes commonly used bioinformatics resources for cardiovascular diseases and TCM, as well as the opportunities and challenges of TCM in cardiovascular precision medicine, with special emphasis on network pharmacology methods.",Gao Li; Cao Min; Li Jia-Qi; Qin Xue-Mei; Fang Jiansong,Curr Pharm Des,2021,en,network_pharmacology_tcm.csv
PMID39806972,39806972,Traditional Chinese Medicine for Liver Cancer Treatment: Network Pharmacology Research.,"[BACKGROUND] As one of the common malignant tumors nowadays, liver cancer has more risk factors for its development and is characterized by a high recurrence rate, high mortality rate, and poor prognosis, which poses a great threat to people's health. The specific efficacy of traditional Chinese medicine is based on clinical practice, which is a high degree of generalization of the characteristics and scope of the clinical effects of prescription medicines and a special form of expression of the medical effects of the human body within the scope of traditional Chinese medicine. Because of its multi-ingredient, multi-target, and multi-pathway characteristics, it has a great advantage in the treatment of liver cancer. Still, at present, its specific molecular mechanism of action has not yet been clarified. [AIM] This study reviews the current status and characteristics of network pharmacology research in the treatment of liver cancer, aiming to provide new ideas and methods for traditional Chinese medicine treatment of the disease. [METHODS] This study was searched on the Web of Science and PubMed using keywords, such as ""traditional Chinese medicine"", ""liver cancer,"" and ""network pharmacology."" The citation dates of the literature cited in this review are from 2000 to 2024. [RESULTS] The discovery of the key molecular mechanisms of traditional Chinese medicine in the treatment of liver cancer through the network pharmacology approach and the in-depth study of the related signaling pathways are conducive to a more in-depth exploration of traditional Chinese medicine. [CONCLUSION] Network pharmacology research plays a key role in the treatment and prevention of liver cancer and deserves deeper exploration in the future.",Zheng Shihao; Gu Yixiao; Qi Wenying; Wang Wei; Li Xiaoke; Zao Xiaobin; Li Size; Liu Shaoyu; Xue Tianyu; Ye Yongan; Liu Aimin,Curr Top Med Chem,2025,en,network_pharmacology_tcm.csv
PMID40645073,40645073,"Integrated chemical composition, transcriptomics, and network pharmacology to reveal the mechanism of Jia-Wei-Si-Miao-Yong-An Decoction in ACS model rats.","[BACKGROUND] Acute Coronary Syndrome (ACS), as the most critical pathological type of coronary atherosclerotic heart disease, has a high morbidity and lethality, and the long-term treatment of modern medicine is still faced with the problems of restenosis, microcirculation obstruction and drug resistance. The addition of Traditional Chinese Medicine provides new ideas for ACS treatment. Our previous study found that Jia-Wei-Si-Miao-Yong-An decoction (HJ11) can improve the inflammatory response and cardiac function in ACS. However, its mechanism of action needs to be studied in depth. [PURPOSE] This study aimed to combine transcriptomics and network pharmacology based on the study of HJ11 components, elucidate the mechanism of HJ11 in ameliorating ACS by experimental validation. [METHODS] UPLC-QE-Orbitrap-MS was utilized for the preliminary identification of HJ11 decoction and blood-entry components. And based on the results of the compositional studies, combining with the transcriptomic results of ACS rat model, network pharmacological analysis was performed to identify the potential targets of HJ11 action. The ACS rat model and LPS-induced endothelial cells were further used for experimental validation using RT-PCR, Western blot techniques, immunofluorescence and other techniques. [RESULTS] UPLC-QE-Orbitrap-MS analysis preliminarily identified 212 chemical constituents of HJ11 decoction, of which 49 were consistent with the blood-entered constituents, including organic acids, flavonoids, and amino acids. Combining the compositional studies and transcriptomics results with network pharmacology analysis, HJ11 may ameliorate ACS through various mechanisms (including inflammatory response, oxidative stress, etc.). We verified the mechanisms using rats and endothelial cells and found that HJ11 modulates eNOS levels; reduces inflammation-induced oxidative stress; reduces ADMA levels, which are closely related to inflammation, oxidative stress, and endothelial function and modulates DDAH/ADMA/NO pathway. [CONCLUSION] HJ11 exhibits a comprehensive multi-target mechanism against ACS, acting through the DDAH/ADMA/NO pathway, reducing inflammation, and attenuating oxidative stress. These findings highlight HJ11 as a promising, holistic therapeutic strategy for ACS, illustrating the potential of Chinese herbal formulas in addressing complex cardiovascular diseases.",Zhao Ning; Dang Mengya; Sun Yangyang; Ma Yan; Xia Yanan; Jin Qizhong; Yang Xiaoyun; Gao Yuan; Hu Jingqing; Bai Dong,Phytomedicine,2025,en,network_pharmacology_tcm.csv
PMID29751596,29751596,Network Medicine for Alzheimer's Disease and Traditional Chinese Medicine.,"Alzheimer’s Disease (AD) is a neurodegenerative condition that currently has no known cure. The principles of the expanding field of network medicine (NM) have recently been applied to AD research. The main principle of NM proposes that diseases are much more complicated than one mutation in one gene, and incorporate different genes, connections between genes, and pathways that may include multiple diseases to create full scale disease networks. AD research findings as a result of the application of NM principles have suggested that functional network connectivity, myelination, myeloid cells, and genes and pathways may play an integral role in AD progression, and may be integral to the search for a cure. Different aspects of the AD pathology could be potential targets for drug therapy to slow down or stop the disease from advancing, but more research is needed to reach definitive conclusions. Additionally, the holistic approaches of network pharmacology in traditional Chinese medicine (TCM) research may be viable options for the AD treatment, and may lead to an effective cure for AD in the future.",Jarrell Juliet T; Gao Li; Cohen David S; Huang Xudong,Molecules,2018,en,network_pharmacology_tcm.csv
