article_id,pmid,title,abstract,authors,journal,pub_year,language,source_file
PMID32843234,32843234,Prevention and treatment of COVID-19 using Traditional Chinese Medicine: A review.,"[BACKGROUND] A novel coronavirus (SARS-CoV2) outbreak in more than 200 countries recently caused viral pneumonia that was extremely infectious and pathogenic. The Chinese government proposes that both Traditional Chinese medicine (TCM) and Western medicine can be used in combination to treat pneumonia caused by SARS-CoV2, and TCM effectively provides continuous prevention and treatment. [METHODS] The present review analyzes and summarizes the prevention and treatment of the novel coronavirus disease (COVID-19) with TCM. A classified analysis of the efficacy and advantages of TCM for the prevention and treatment of COVID-19 was performed, and the mechanisms of TCM in treating COVID-19 are summarized. [RESULTS] TCM is effective in preventing COVID-19, and medical staff can prevent an iatrogenic infection by taking a decoction made based on the principles of TCM. As of March 13, 2020, new cases of COVID-19 in China have decreased in number to single digits. TCM's curative effect was outstanding, with a national participation rate of over 90%. More than 70,000 people were cured of COVID-19 and discharged from the hospital. Only approximately 10,000 patients are currently being treated, and the total treatment time is approximately 2 months. [CONCLUSIONS] TCM is currently the best choice for the treatment and prevention of COVID-19, and it is expected that it will be promoted by countries around the world.",Zhao Zhenyu; Li Yanda; Zhou Liangyun; Zhou Xiuteng; Xie Bowen; Zhang Wenjin; Sun Jiahui,Phytomedicine,2021,en,covid_tcm.csv
PMID35290595,35290595,Discovery and repurposing of artemisinin.,"Malaria is an ancient infectious disease that threatens millions of lives globally even today. The discovery of artemisinin, inspired by traditional Chinese medicine (TCM), has brought in a paradigm shift and been recognized as the ""best hope for the treatment of malaria"" by World Health Organization. With its high potency and low toxicity, the wide use of artemisinin effectively treats the otherwise drug-resistant parasites and helps many countries, including China, to eventually eradicate malaria. Here, we will first review the initial discovery of artemisinin, an extraordinary journey that was in stark contrast with many drugs in western medicine. We will then discuss how artemisinin and its derivatives could be repurposed to treat cancer, inflammation, immunoregulation-related diseases, and COVID-19. Finally, we will discuss the implications of the ""artemisinin story"" and how that can better guide the development of TCM today. We believe that artemisinin is just a starting point and TCM will play an even bigger role in healthcare in the 21st century.",Shi Qiaoli; Xia Fei; Wang Qixin; Liao Fulong; Guo Qiuyan; Xu Chengchao; Wang Jigang,Front Med,2022,en,covid_tcm.csv
PMID32442720,32442720,A review of therapeutic agents and Chinese herbal medicines against SARS-COV-2 (COVID-19).,"The epidemic of pneumonia (COVID-19) caused by novel coronavirus (SARS-CoV-2) infection has been listed as a public health emergency of international concern by the World Health Organization (WHO), and its harm degree is defined as a global ""pandemic"". At present, the efforts of various countries focus on the rapid diagnosis and isolation of patients, as well as to find a treatment that can combat the most serious impact of the disease. The number of reported COVID-19 virus infections is still increasing. Unfortunately, no drugs or vaccines have been approved for the treatment of human coronaviruses, but there is an urgent need for in-depth research on emerging human infectious coronaviruses. Clarification transmission routes and pathogenic mechanisms, and identification of potential drug treatment targets will promote the development of effective prevention and treatment measures. In the absence of confirmed effective treatments, due to public health emergencies, it is essential to study the possible effects of existing approved antivirals drugs or Chinese herbal medicines for SARS-CoV-2. This review summarizes the epidemiological characteristics, pathogenesis, virus structure and targeting strategies of COVID-19. Meanwhile, this review also focus on the re-purposing of clinically approved drugs and Chinese herbal medicines that may be used to treat COVID-19 and provide new ideas for the discovery of small molecular compounds with potential therapeutic effects on novel COVID-19.",Huang Fangfang; Li Ying; Leung Elaine Lai-Han; Liu Xiaohua; Liu Kaifeng; Wang Qu; Lan Yongqi; Li Xiaoling; Yu Haibing; Cui Liao; Luo Hui; Luo Lianxiang,Pharmacol Res,2020,en,covid_tcm.csv
PMID32792254,32792254,Chinese herbal medicine for COVID-19: Current evidence with systematic review and meta-analysis.,"[BACKGROUND] There is currently no drug or therapy that cures COVID-19, a highly contagious and life-threatening disease. [OBJECTIVE] This systematic review and meta-analysis summarized contemporary studies that report the use of Chinese herbal medicine (CHM) to treat COVID-19. [SEARCH STRATEGY] Six electronic databases (PubMed/MEDLINE, Cochrane Library, ScienceDirect, Google Scholar, Wanfang Data and China National Knowledge Infrastructure) were searched from their beginning to May 15, 2020 with the following search terms: traditional Chinese medicine, Chinese medicine, Chinese herbal medicine, COVID-19, new coronavirus pneumonia, SARS-CoV-2, and randomized controlled trial. [INCLUSION CRITERIA] Randomized controlled trials (RCTs) from peer-reviewed journals and non-reviewed publications were included. Further, included RCTs had a control group that was given standard care (SC; such as conventional Western medicine treatments or routine medical care), and a treatment group that was given SC plus CHM. [DATA EXTRACTION AND ANALYSIS] Two evaluators screened and collected literature independently; information on participants, study design, interventions, follow-up and adverse events were extracted, and risk of bias was assessed. The primary outcomes included scores that represented changes in symptoms and signs over the course of treatment. Secondary outcomes included the level of inflammatory markers, improvement of pneumonia confirmed by computed tomography (CT), and adverse events. Dichotomous data were expressed as risk ratio or hazard ratio with 95% confidence interval (CI); where time-to-event analysis was used, outcomes were expressed as odds ratio with 95% CI. Continuous data were expressed as difference in means (MD) with 95% CI, and standardized mean difference (SMD) was used when different outcome scales were pooled. [RESULTS] Seven original studies, comprising a total of 732 adults, were included in this meta-analysis. Compared to SC alone, CHM plus SC had a superior effect on the change of symptom and sign score (-1.30 by SMD, 95% CI [-2.43, -0.16]; 3 studies; n = 261, P = 0.03), on inflammatory marker C-reactive protein (CRP, mg/L; -11.82 by MD, 95% CI [-17.95, -5.69]; 5 studies; n = 325, P = 0.0002), on number of patients with improved lung CT scans (1.34 by risk ratio, 95% CI [1.19, 1.51]; 4 studies; n = 489, P < 0.00001). No significant adverse events were recorded in the included RCTs. [CONCLUSION] Current evidence shows that CHM, as an adjunct treatment with standard care, helps to improve treatment outcomes in COVID-19 cases.",Fan Arthur Yin; Gu Sherman; Alemi Sarah Faggert,J Integr Med,2020,en,covid_tcm.csv
PMID32834946,32834946,Combating COVID-19 with integrated traditional Chinese and Western medicine in China.,"COVID-19, an infectious disease caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), has spread throughout the world. China has achieved rapid containment of this highly infectious disease following the principles of early detection, early quarantine and early treatment with integrated traditional Chinese and Western medicine. The inclusion of traditional Chinese medicine (TCM) in the Chinese protocol is based on its successful historic experience in fighting against pestilence. Current findings have shown that the Chinese medicine can reduce the incidence of severe or critical events, improve clinical recovery and help alleviate symptoms such as cough or fever. To date there are over 133 ongoing registered clinical studies on TCM/integrated traditional Chinese and Western medicine. The three Chinese patent medicines (/(Forsythiae and Honeysuckle Flower Pestilence-Clearing Granules/Capsules),(Honeysuckle Flower Cold-Relieving Granules) and(Stasis-Resolving & Toxin-Removing)were officially approved by the National Medical Products Administration to list COVID-19 as an additional indication. The pharmacological studies have suggested that Chinese medicine is effective for COVID-19 probably through its host-directed regulation and certain antiviral effects.",Ni Liqiang; Chen Lili; Huang Xia; Han Chouping; Xu Jianrong; Zhang Hong; Luan Xin; Zhao Yongfang; Xu Jianguang; Yuan Weian; Chen Hongzhuan,Acta Pharm Sin B,2020,en,covid_tcm.csv
PMID33364959,33364959,A Review of Treatment of Coronavirus Disease 2019 (COVID-19): Therapeutic Repurposing and Unmet Clinical Needs.,"For the initial phase of pandemic of coronavirus disease 2019 (COVID-19), repurposing drugs thatinhibit severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) have been attempted with overlooked or overestimated efficacy owing to limited clinical evidence. Most early clinical trials have the defects of study design, small sample size, non-randomized design, or different timings of treatment initiation. However, well-designed studies on asymptomatic or mild, or pediatric cases of COVID-19 are scarce and desperately needed to meet the clinical need. However, a trend could be observed based on current clinical evidence. Remdesivir and favipiravir may shorten the recovery time; lopinavir/ritonavir does not demonstrate treatment efficacy in severe patients. Triple therapy of ribavirin, lopinavir, and interferon β-1b showed early viral negative conversion, and the major effect may be related to interferon. Some small sample-size studies showed that interleukin-6 inhibitors may demonstrate clinical improvement; non-critical patients may benefit from convalescent plasma infusion in small sample-size studies; and the role of hydroxychloroquine or chloroquine in the treatment and prophylaxis of COVID-19 remains unclear. Combination therapy of traditional Chinese medicine with antiviral agents (ex. interferon, lopinavir, or arbidol) may alleviate inflammation in severe COVID-19 patients based on small sample-sized observational studies and experts' opinion. Most of the published studies included severe or critical patients with COVID-19. Combination therapy of antiviral agents and immune-modulating drugs is reasonable especially for those critical COVID-19 patients with cytokine release syndrome. Drugs to blunt cytokine release might not benefit for patients in the early stage with mild disease or the late stage with critical illness. Traditional Chinese medicine with antiviral effects on SARS-CoV-2 and immune-modulation is widely used for COVID-19 patients in China, and is worthy of further studies. In this review, we aim to highlight the available therapeutic options for COVID-19 based on current clinical evidence and encourage clinical trials specific for children and for patients with mild disease or at the early stage of COVID-19.",Chen Po-Lin; Lee Nan-Yao; Cia Cong-Tat; Ko Wen-Chien; Hsueh Po-Ren,Front Pharmacol,2020,en,covid_tcm.csv
PMID32705405,32705405,Traditional Chinese medicine for combating COVID-19.,,Chen Kaixian; Chen Hongzhuan,Front Med,2020,en,covid_tcm.csv
PMID36465269,36465269,Traditional Chinese Medicine in Treatment of COVID-19 and Viral Disease: Efficacies and Clinical Evidence.,"Coronavirus disease 2019 (COVID-19) remains an uncontained, worldwide pandemic. While battling the disease in China, the Chinese government has actively promoted the use of traditional Chinese medicine, and many studies have been conducted to determine the efficacy of traditional Chinese medicine for treating COVID-19. The present review discusses the effectiveness and safety of traditional Chinese medicine in curing COVID-19 and provides clinical evidence from all confirmed cases in China. Applications of traditional Chinese medicine and specific recipes for treating other viral infections, such as those caused by severe acute respiratory syndrome coronavirus and influenza A viruses (including H1N1), are also discussed. Studies have reported that traditional Chinese medicine treatment plays a significant role in improving clinical symptoms. Therefore, further investigation may be of high translational value in revealing novel targeted therapies for COVID-19.",Ding Xue; Fan Lei-Lei; Zhang Shi-Xi; Ma Xiu-Xia; Meng Peng-Fei; Li Liang-Ping; Huang Ming-Yan; Guo Jia-Le; Zhong Peng-Zhan; Xu Li-Ran,Int J Gen Med,2022,en,covid_tcm.csv
PMID38421118,38421118,Long COVID-19 gastrointestinal related disorders and traditional Chinese medicine: A network target-based approach.,"The significant number of individuals impacted by the pandemic makes prolonged symptoms after COVID-19 a matter of considerable concern. These are numerous and affect multiple organ systems. According to the World Health Organization (WHO), prolonged gastrointestinal issues are a crucial part of post-COVID-19 syndrome. The resulting disruption of homeostasis underscores the need for a therapeutic approach based on compounds that can simultaneously affect more than one target/node. The present review aimed to check for nutraceuticals possessing multiple molecular mechanisms helpful in relieving Long COVID-19-specific gastrointestinal symptoms. Specific plants used in Keywords Chinese Medicine (TCM) expected to be included in the WHO Global Medical Compendium were selected based on the following criteria: (1) they are widely used in the Western world as natural remedies and complementary medicine adjuvants; (2) their import and trade are regulated by specific laws that ensure quality and safety (3) have the potential to be beneficial in alleviating intestinal issues associated with Long COVID-19. Searches were performed in PubMed, Elsevier, Google Scholar, Scopus, Science Direct, and ResearchGate up to 2023. Cinnamomum cassia, Glycyrrhiza uralensis, Magnolia officinalis, Poria cocos, Salvia miltiorrhiza, Scutellaria baicalensis, and Zingiber officinalis were identified as the most promising for their potential impact on inflammation and oxidative stress. Based on the molecular mechanisms of the phytocomplexes and isolated compounds of the considered plants, their clinical use may lead to benefits in gastrointestinal diseases associated with Long COVID-19, thanks to a multiorgan and multitarget approach.",Mattioli Laura Beatrice; Frosini Maria; Corazza Ivan; Fiorino Sirio; Zippi Maddalena; Micucci Matteo; Budriesi Roberta,Phytother Res,2024,en,covid_tcm.csv
PMID38157191,38157191,Practice and principle of traditional Chinese medicine for the prevention and treatment of COVID-19.,"Traditional Chinese medicine (TCM) has played an important role in the prevention and treatment of Coronavirus disease 2019 (COVID-19) epidemic in China. The integration of Chinese and Western medicine is an important feature of Chinese COVID-19 prevention and treatment. According to a series of evidence-based studies, TCM can reduce the infection rate of severe acute respiratory syndrome coronavirus 2 in high-risk groups. For patients with mild and moderate forms of COVID-19, TCM can relieve the related signs and symptoms, shorten the period of nucleic-acid negative conversion, and reduce conversion rate to the severe form of the disease. For COVID-19 patients with severe and critical illnesses, TCM can improve inflammatory indicators and blood oxygen saturation, shorten the hospital stay, and reduce the mortality rate. During recovery, TCM can improve patients' symptoms, promote organ function recovery, boost the quality of patients' life, and reduce the nucleic-acid repositive conversion rate. A series of mechanism research studies revealed that capability of TCM to treat COVID-19 through antiviral and anti-inflammatory effects, immune regulation, and protection of organ function via a multicomponent, multitarget, and multipathway approach.",Zhao Linhua; Tian Chuanxi; Yang Yingying; Guan Huifang; Wei Yu; Zhang Yuxin; Kang Xiaomin; Zhou Ling; Li Qingwei; Ma Jing; Wan Li; Zheng Yujiao; Tong Xiaolin,Front Med,2023,en,covid_tcm.csv
