article_id,pmid,title,abstract,authors,journal,pub_year,language,source_file
PMID36090589,36090589,Evidence and Potential Mechanisms of Traditional Chinese Medicine for the Adjuvant Treatment of Coronary Heart Disease in Patients with Diabetes Mellitus: A Systematic Review and Meta-Analysis with Trial Sequential Analysis.,"Traditional Chinese medicine (TCM) has long been used to treat diabetes mellitus and angina. It has also gained widespread clinical applications in China as a common adjuvant treatment. Although there is high-quality evidence that TCM is effective in regulating glucose and lipid metabolism, the cardiovascular protective effect of TCM in the treatment of diabetes mellitus has not been fully elucidated, especially in patients with both diabetes mellitus and coronary heart disease (CHD). We systematically assessed the efficacy and safety of TCM for the adjuvant treatment of patients with CHD and diabetes mellitus and examined the pharmacological effects and potential mechanisms of TCM medication/herbs on diabetes mellitus with CHD. We found that TCM could improve the control effect of conventional treatment on cardiac function, hemorheology, blood glucose, blood lipid, and inflammation, thus reducing the frequency of angina and the incidence of cardiovascular events and all-cause mortality. These findings indicate that TCM may be used as a complementary approach for patients with diabetes mellitus and CHD. Nevertheless, more rigorously designed randomized controlled trials and long-term evaluations are needed to support these findings.",Wei Yu; Ding Qi-You; Yeung Chak; Huang Yi-Shan; Zhang Bo-Xun; Zhang Li-Li; Miao Run-Yu; Di Sha; Zhao Lin-Hua; Tong Xiao-Lin,J Diabetes Res,2022,en,diabetes_tcm.csv
PMID34555452,34555452,The signaling pathways of traditional Chinese medicine in promoting diabetic wound healing.,"[ETHNOPHARMACOLOGICAL RELEVANCE] The diabetic wound is one of the common chronic complications of diabetes, which seriously affects patients' quality of life and even causes disability and death. Traditional Chinese medicine (TCM) is a unique and precious resource in China, which has a good curative effect and safety. At present, it has been found that Chinese herbal compounds and effective active ingredients can effectively promote diabetic wound healing, and its mechanism needs to be further studied. Signaling pathways are involved in the pathogenesis and progression of diabetic wounds, which is one of the main targets for the pathologic mechanism of diabetic wounds and the pharmacological research of therapeutic drugs. [AIM OF THE REVIEW] This study has been carried out to reveal the classical signaling pathways and potential targets by the action of TCM on diabetic wound healing and provides evidence for its clinical efficacy. [MATERIALS AND METHODS] ""diabetic wound"", ""diabetic foot ulcer"", ""traditional Chinese medicine"", ""natural plant"" and ""medicinal plant"", were selected as the main keywords, and various online search engines, such as PubMed, Web of Science, CNKI and other publication resources, were used for searching literature. [RESULTS] The results showed that TCM could regulate the signaling pathways to promote diabetic wound healing, such as Wnt, Nrf2/ARE, MAPK, PI3K/Akt, NF-κB, Notch, TGF-β/Smad, HIF-1α/VEGF, which maintaining inflammatory interaction balance, inhibiting oxidative stress and regulating abnormal glucose metabolism. [CONCLUSION] The effect of TCM on diabetic wound healing was reflected in multiple levels and multiple pathways. It is envisaged to carry out further research from precision-targeted therapy, provide ideas for screening the core target of TCM in treating diabetic wounds and create modern innovative drugs based on this target.",Zhou Xin; Guo Yanling; Yang Kun; Liu Peng; Wang Jun,J Ethnopharmacol,2022,en,diabetes_tcm.csv
PMID15266492,15266492,Chinese herbal medicines for type 2 diabetes mellitus.,"[BACKGROUND] Traditional Chinese herbal medicines have been used for a long time to treat diabetes, and many controlled trials have been done to investigate their efficacy. [OBJECTIVES] To assess the effects of Chinese herbal medicines in patients with type 2 diabetes mellitus. [SEARCH STRATEGY] We searched the following electronic databases: The Cochrane Library (CENTRAL), the Chinese BioMedical Database, MEDLINE, EMBASE, and LILACS, combined with hand searches on Chinese journals and conference proceedings. Date of last search was April 2004. No language restriction was used. [SELECTION CRITERIA] Randomised trials of herbal medicines (with at least two months treatment duration) compared with placebo, pharmacological or non-pharmacological interventions were included. [DATA COLLECTION AND ANALYSIS] Data were extracted independently by two reviewers. The methodological quality of trials was evaluated using the parameters of randomisation, allocation concealment, double blinding, and drop-out rates. Meta-analyses were performed where data were available. [MAIN RESULTS] Sixty-six randomised trials, involving 8302 participants, met the inclusion criteria. Methodological quality was generally low. Sixty-nine different herbal medicines were tested in the included trials, which compared herbal medicines with placebo, hypoglycaemic drugs, or herbal medicines plus hypoglycaemic drugs. Compared with placebo, Holy basil leaves, Xianzhen Pian, Qidan Tongmai, traditional Chinese formulae (TCT), Huoxue Jiangtang Pingzhi, and Inolter showed significantly hypoglycaemic response. Compared with hypoglycaemic drugs including glibenclamide, tolbutamide, or gliclazide, seven herbal medicines demonstrated a significant better metabolic control, including Bushen Jiangtang Tang, Composite Trichosanthis, Jiangtang Kang, Ketang Ling, Shenqi Jiangtang Yin, Xiaoke Tang, and Yishen Huoxue Tiaogan. In 29 trials that evaluated herbal medicines combined with hypoglycaemic drugs, 15 different herbal preparations showed additional better effects than hypoglycaemic drugs monotherapy. Two herbal therapies combined with diet and behaviour change showed better hypoglycaemic effects than diet and behaviour change alone. No serious adverse effects from the herbal medicines were reported. [REVIEWERS' CONCLUSIONS] Some herbal medicines show hypoglycaemic effects in type 2 diabetes. However, these findings should be carefully interpreted due to the low methodological quality, small sample size, and limited number of trials. In the light of some positive findings, some herbal medicines deserve further examination in high-quality trials.",Liu J P; Zhang M; Wang W Y; Grimsgaard S,Cochrane Database Syst Rev,2004,en,diabetes_tcm.csv
PMID26649322,26649322,Review of Herbal Traditional Chinese Medicine for the Treatment of Diabetic Nephropathy.,"Diabetic nephropathy (DN) is the most serious chronic complications of diabetes; 20-40% of diabetic patients develop into end stage renal disease (ESRD). However, exact pathogenesis of DN is not fully clear and we have great difficulties in curing DN; poor treatment of DN led to high chances of mortality worldwide. A lot of western medicines such as ACEI and ARB have been demonstrated to protect renal function of DN but are not enough to delay or retard the progression of DN; therefore, exploring exact and feasible drug is current research hotspot in medicine. Traditional Chinese medicine (TCM) has been widely used to treat and control diabetes and its complications such as DN in a lot of scientific researches, which will give insights into the mechanism of DN, but they are not enough to reveal all the details. In this paper, we summarize the applications of herbal TCM preparations, single herbal TCM, and/or monomers from herbal TCM in the treatment of DN in the recent 10 years, depicting the renal protective effects and the corresponding mechanism, through which we shed light on the renal protective roles of TCM in DN with a particular focus on the molecular basis of the effect and provide a beneficial supplement to the drug therapy for DN.",Sun Guang-dong; Li Chao-yuan; Cui Wen-peng; Guo Qiao-yan; Dong Chang-qing; Zou Hong-bin; Liu Shu-jun; Dong Wen-peng; Miao Li-ning,J Diabetes Res,2016,en,diabetes_tcm.csv
PMID40658313,40658313,Integrative Medicine for Patients with Diabetes and Mental Health Disorders: A Narrative Review.,"[PURPOSE OF REVIEW] We review the literature on the interconnections between diabetes and mental health disorders, such as depression and anxiety, highlighting recent findings and potential integrative medicine (IM) interventions for improving patient care in individuals with both comorbidities. [RECENT FINDINGS] Underscore the bidirectional relationship between diabetes and depression, with each condition exacerbating the other with associated poorer clinical outcomes. Pathophysiological mechanisms like hypothalamic-pituitary-adrenal (HPA) axis dysregulation and chronic inflammation contribute significantly. IM approaches, including mind-body therapies, dietary modifications, and herbal medicine, show promise in enhancing both glycemic control and mental health well-being. IM offers a holistic, patient-centered approach potentially improving care for individuals with diabetes and mental health disorders. While evidence supports the efficacy of various integrative therapies, further rigorous research is needed to standardize these interventions and ensure their effective integration into conventional medical practice.",Kassem Sameer; Samuels Noah; Ben-Arye Eran,Curr Psychiatry Rep,2025,en,diabetes_tcm.csv
PMID24461589,24461589,The role of central nervous system on hypoglycemia and the feasibility of the brain theory in traditional Chinese medicine on treatment of diabetes mellitus.,"The central nervous system (CNS) plays a key regulatory role in glucose homeostasis. In particular, the brain is important in initiating and coordinating protective counterregulatory responses when blood glucose levels fall. This may due to the metabolic dependency of the CNS on glucose, and protection of food supply to the brain. In healthy subjects, blood glucose is normally maintained within a relatively narrow range. Hypoglycemia in diabetic patients can increase the risk of complications, such as heart disease and diabetic peripheral neuropathy. The clinical research finds that the use of traditional Chinese medicine (TCM) has a positive effect on the treatment of hypoglycemia. Here the authors reviewed the current understanding of sensing and counterregulatory responses to hypoglycemia, and discuss combining traditional Chinese and Western medicine and the theory of iatrogenic hypoglycemia in diabetes treatment. Furthermore, the authors clarify the feasibility of treating hypoglycemia on the basis of TCM theory and CNS and have an insight on its clinical practice.",Jiang Hai-li; Niu Jing-jing; Zhang Wei-fei; Huang Wen-jin; Zhou Ming-yue; Sha Wen-jun; Li Jun-yan; Li Fu-feng; Zhu Ting; Xia Xin; Zhang Jun; Shen Yuan-dong; Zhou Li-gang,J Integr Med,2014,en,diabetes_tcm.csv
PMID38897809,38897809,Research progress on the mechanism of acupuncture on type Ⅱ diabetes mellitus.,"Acupuncture is an effective measure for treating type 2 diabetes mellitus (T2DM). Many studies have shown that acupuncture can reduce blood glucose in patients with T2DM, but its mechanism is still unclear. This review summarized the mechanism of acupuncture on T2DM, the mechanisms of acupuncture in treating T2DM is related to improving insulin resistance, regulating inflammation, promoting insulin secretion, improving lipid metabolism disorders, resisting oxidative stress, improving obesity, controlling intestinal flora, and regulating the nervous system. At the same time, this review also points out the lack of current relevant research and the future research directions to provide a reference for further exploring the mechanism of acupuncture hypoglycemic action. 针刺是治疗二型糖尿病（T2DM）的有效措施，大量研究表明针刺能改善T2DM，但其作用机制尚未充分阐明。本文对针刺治疗T2DM的机制研究进行梳理，总结出针刺治疗T2DM的效应机制与改善胰岛素抵抗、调节炎性反应、促进胰岛素分泌、改善脂质代谢紊乱、抵抗氧化应激损伤、改善肥胖、调节肠道菌群、调节神经系统等密切相关，同时也指出目前相关研究的不足和未来研究的方向，为进一步探索针刺降糖的作用机制提供参考。.",Zhang Shuo; Cui Yang; Sun Zhong-Ren; Zhou Xin-Yu; Cao Yu; Li Xiao-Lin; Yin Hong-Na,Zhen Ci Yan Jiu,2024,en,diabetes_tcm.csv
PMID32648463,32648463,International traditional Chinese medicine guideline for diagnostic and treatment principles of diabetes.,"Diabetes mellitus (DM) was one of the most severe public health problems that affected nearly 463 million adults around the world. In addition to insulin and oral hypoglycemic agents, traditional Chinese medicine (TCM) was an effective alternative therapy for diabetes and its complications, and it had been widely used in the Pan-Pacific region, especially in Southeast Asia, however, TCM lacked specialized standards of care for DM in the past, which limited the TCM clinical efficacy of diabetes. Since March 2017, the Endocrinology Committee of World Federation of Chinese Medicine Societies (WFCMS) had invited experts in diabetes, TCM, and international standard setting to work with TCM endocrinologists from the Guideline Development Committee to review the TCM clinical research evidence related to the prevention and treatment of diabetes over the previous 14 years. Over an 8-months careful revision, the international TCM guideline was finally developed under the guidance of review experts, physicians and surveyed patients, to provide standardized diagnosis and treatment advice of diabetes for global TCM doctors. This guideline clarified the TCM classification, staging, and syndromes of diabetes, gave the instructions that how to identified different stages and syndromes clearly, and accordingly recommended different TCM therapies based on the level of evidence. It's worth noting that when the guideline was being made, fewer high-quality clinical research evidence could be found, and very few researches were so outdated that need to be updated. More high-quality research evidence would be included in the updated version of guideline to continuously improve the overall level of global TCM in preventing and treating diabetes, and long-term clinical researches were advocated.",Lian Fengmei; Ni Qing; Shen Yuandong; Yang Shuyu; Piao Chunli; Wang Jia; Wei Junping; Duan Junguo; Fang Zhaohui; Lu Hao; Yang Guanhu; Zhao Linhua; Song Juexian; Li Qingwei; Zheng Yujiao; Lyu Yi; Tong Xiaolin,Ann Palliat Med,2020,en,diabetes_tcm.csv
PMID34961417,34961417,Using Metabolomics in Diabetes Management with Traditional Chinese Medicine: A Review.,"The incidence of diabetes worldwide continues to rise, placing a huge economic and medical burden on human society. More than 90% of diabetic cases are type 2 diabetes (T2D). At present, the pathogenesis of T2D is not yet fully understood. Metabolomics uses high-resolution analytical techniques (typically NMR and MS) to help identify biomarkers associated with the risk of T2D and reveal potential pathogenesis. Many metabolites such as branched-chain amino acids (BCAAs), aromatic amino acids, glycine, 2-hydroxybutyric acid (2-HB), lysophosphatidylcholine (LPC) (18:2), and trehalose have proven to be biomarkers of T2D. Insulin resistance (IR) induced by BCAA in T2D mice is related to the activation of mammalian target of rapamycin (mTOR) and phosphorylation of insulin receptor substrate-1 (IRS1). Incomplete LCFA [Formula: see text]-oxidation promote acylcarnitine byproduct accumulation and stimulates proinflammatory NF[Formula: see text]B-related pathways to inhibit insulin action. Traditional Chinese Medicine (TCM) presents unique advantages in the treatment of T2D. Multiple metabolites and metabolic pathways have been identified in the treatment of TCM, providing valuable biomarkers and novel targets for drug therapy and pharmacological mechanism. Therefore, this paper reviews the modern achievements of metabolomics in T2D research and the progress of TCM management in recent years, in order to provide valuable information for related research.",He Yanling; Zhang Hefang; Yang Yufei; Yu Xianghui; Zhang Xiao; Xing Qiaolin; Zhang Gengliang,Am J Chin Med,2021,en,diabetes_tcm.csv
PMID40933919,40933919,Traditional Chinese Medicine Natural Products Targeting Shared Mechanisms of T2DM and AD: Potential Therapeutic Insights.,"As highly prevalent chronic diseases globally, AD (Alzheimer's disease) and T2DM (type 2 diabetes mellitus) not only severely affect the quality of life of patients but also impose a significant burden on their families. Numerous studies have gradually revealed that T2DM and AD are bidirectional risk factors, each capable of exacerbating the other. There is a notable correlation in their pathological mechanisms, primarily manifested in insulin resistance, OS (oxidative stress), and inflammatory responses. Currently, available drugs can only delay the progression of AD, such as Donepezil, Galantamine, and Carbamylcholine, making complete cures challenging to achieve. TCM (Traditional Chinese medicine) natural products exhibit characteristics such as multi-targeting, multi-pathway interactions, diverse biological activities, and relatively mild side effects, enabling synergistic intervention in both diseases. In recent years, TCM natural products have garnered increasing attention in research concentrated on the prevention and management of AD and T2DM. This article aims to comprehensively elucidate the collective pathogenic mechanism of AD and T2DM, and explore the progress of TCM natural products based on these mechanisms in the prevention and treatment of both diseases, thereby providing a theoretical foundation for the advancement of innovative treatment tactics.",Song Bingbing; Yue DongJie; Yan Huiying; Feng Lina; Li Mingquan,Drug Des Devel Ther,2025,en,diabetes_tcm.csv
PMID30426006,30426006,Acupoint Therapy on Diabetes Mellitus and Its Common Chronic Complications: A Review of Its Mechanisms.,"Acupoint therapy is one of the therapeutic means in Traditional Chinese Medicine (TCM) concerning acupoints and meridians, including manual acupuncture, electroacupuncture, moxibustion, external application, acupoint injection, and catgut embedding. In the treatment of diabetes and its common chronic complications, acupoint therapy has proved to have specific curative effect and notable advantages. Single or combined with western medicine, it has superior efficacy and less side effects than western medicine alone. Studying its mechanism can provide experimental basis for clinical treatment. Relevant researches in the recent 5 years mainly focused on the mechanism of electroacupuncture, point injection, catgut embedding, etc. in the treatment of diabetes and common diabetic complications such as neuropathy, nephropathy, and hepatopathy. The possible theories involve the regulation of nerve conduction, signal pathways, hormone level, protein expression, oxidative stress level, structure restoration, etc. The most studied acupoints are Zusanli (ST36), Shenshu (BL23), Sanyinjiao (SP6), Yishu (EX-B3), and Zhongwan (CV12). However, most of the studies have been based on diabetes model rats rather than clinical trials. Moreover, the mechanism of acupoint therapy treating other chronic complications like diabetic retinopathy and that of other effective methods like pressing ear with beans, auricular points plaster therapy, and external application remain unclear. Therefore, this aspect still awaits further research.",Feng Yiyi; Fang Yuchen; Wang Yiqin; Hao Yiming,Biomed Res Int,2018,en,diabetes_tcm.csv
PMID30560568,30560568,Acupuncture for symptomatic gastroparesis.,"[BACKGROUND] Gastroparesis, a state of delayed gastric emptying in the absence of mechanical obstruction of the stomach, has a substantial impact on people's daily function and quality of life when symptomatic. Current treatment options are based on limited evidence of benefits. Acupuncture is widely used to manage gastrointestinal disorders, although its role in people with symptomatic gastroparesis is unclear. We therefore undertook a systematic review of the evidence. [OBJECTIVES] To assess the benefits and harms of acupuncture, in comparison with no treatment, sham acupuncture, conventional medicine, standard care, or other non-pharmacological active interventions for symptom management in people with gastroparesis. [SEARCH METHODS] On 26 March 2018, we searched the Cochrane Neuromuscular Specialised Register, CENTRAL, MEDLINE, Embase, CINAHL Plus, PsycINFO, AMED, Korean medical databases (including Korean Studies Information, DBPIA, Korea Institute of Science and Technology Information, Research Information Centre for Health Database, KoreaMed, and the National Assembly Library), and Chinese databases (including the China Academic Journal). We also searched two clinical trials registries for ongoing trials. We imposed no language limitations. [SELECTION CRITERIA] We selected all randomised controlled trials comparing the penetrating type of acupuncture with no treatment, sham acupuncture, conventional medicine, standard care, and other non-pharmacological active interventions for people with symptomatic gastroparesis of any aetiology (i.e. surgical, diabetic, or idiopathic). Trials reporting outcomes at least four weeks from baseline (short-term outcomes) were eligible. We defined long-term outcomes as those measured after 12 weeks from baseline. The primary outcome was improvement of gastroparesis symptoms in the short term. Secondary outcomes were: improvement of symptoms measured after three months, change in the rate of gastric emptying, quality of life, use of medication, and adverse events in the short and long term. [DATA COLLECTION AND ANALYSIS] Two review authors independently selected eligible trials based on predefined selection criteria. Two review authors independently extracted data and evaluated the risk of bias. The review authors contacted investigators to obtain missing information wherever possible. [MAIN RESULTS] We included 32 studies that involved a total of 2601 participants. Acupuncture was either manually stimulated (24 studies) or electrically stimulated (8 studies). The aetiology of gastroparesis was diabetes (31 studies) or surgery (1 study). All studies provided data on the proportion of people with symptoms 'improved', although the definition or categorisation of improvement varied among the studies. Most measured only short-term outcomes (28 studies), and only one study employed validated instruments to assess subjective changes in symptoms or reported data on quality of life or the use of medication. Reporting of harm was incomplete; minor adverse events were reported in only seven trials. Most studies had unclear risk of bias in terms of allocation concealment (29/32), outcome assessor blinding (31/32) and selective reporting (31/32), as well as high risk of bias in terms of participant/personnel blinding (31/32). Acupuncture was compared with sham acupuncture (needling on non-acupuncture points), three different types of gastrokinetic drugs (domperidone, mosapride, cisapride), and a histamine H₂ receptor antagonist (cimetidine).There was low-certainty evidence that symptom scores of participants receiving acupuncture did not differ from those of participants receiving sham acupuncture at three months when measured by a validated scale.There was very low-certainty evidence that a greater proportion of participants receiving acupuncture had 'improved' symptoms in the short term compared to participants who received gastrokinetic medication (4 to 12 weeks) (12 studies; 963 participants; risk ratio (RR) 1.25; 95% confidence interval (CI) 1.17 to 1.33, I² = 8%). Short-term improvement in overall symptom scores favouring acupuncture was also reported in five studies with considerable heterogeneity.Acupuncture in combination with other treatments, including gastrokinetics, non-gastrokinetics and routine care, was compared with the same treatment alone. There was very low-certainty evidence in favour of acupuncture for the proportion of participants with 'improved' symptoms in the short term (4 to 12 weeks) (17 studies; 1404 participants; RR 1.22; 95% CI 1.16 to 1.28; I² = 0%). Short-term improvement in overall symptom scores, favouring acupuncture, were also reported (two studies, 132 participants; MD -1.96, 95% CI -2.42 to -1.50; I² = 0%).Seven studies described adverse events, including minor bleeding and hematoma, dizziness, xerostomia, loose stool, diarrhoea, abdominal pain, skin rash and fatigue. The rest of the trials did not report whether adverse events occurred.Subgroup analyses revealed that short-term benefits in terms of the proportion of people with 'improved' symptoms did not differ according to the type of acupuncture stimulation (i.e. manual or electrical). The sensitivity analysis revealed that use of a valid method of random sequence generation, and the use of objective measurements of gastric emptying, did not alter the overall effect estimate in terms of the proportion of people with 'improved' symptoms. The asymmetric funnel plot suggests small study effects and publication bias towards positive reporting. [AUTHORS' CONCLUSIONS] There is very low-certainty evidence for a short-term benefit with acupuncture alone or acupuncture combined with gastrokinetic drugs compared with the drug alone, in terms of the proportion of people who experienced improvement in diabetic gastroparesis. There is evidence of publication bias and a positive bias of small study effects. The reported benefits should be interpreted with great caution because of the unclear overall risk of bias, unvalidated measurements of change in subjective symptoms, publication bias and small study reporting bias, and lack of data on long-term outcomes; the effects reported in this review may therefore differ significantly from the true effect. One sham-controlled trial provided low-certainty evidence of no difference between real and sham acupuncture in terms of short-term symptom improvement in diabetic gastroparesis, when measured by a validated scale. No studies reported changes in quality of life or the use of medication.Due to the absence of data, no conclusion can be made regarding effects of acupuncture on gastroparesis of other aetiologies. Reports of harm have remained largely incomplete, precluding assessments of the safety of acupuncture in this population. Future research should focus on reducing the sources of bias in the trial design as well as transparent reporting. Harms of interventions should be explicitly reported.",Kim Kun Hyung; Lee Myeong Soo; Choi Tae-Young; Kim Tae-Hun,Cochrane Database Syst Rev,2018,en,diabetes_tcm.csv
PMID29102765,29102765,Can highly cited herbs in ancient Traditional Chinese medicine formulas and modern publications predict therapeutic targets for diabetes mellitus?,"[ETHNOPHARMACOLOGICAL RELEVANCE] The prevalence of diabetes among all age groups worldwide was estimated to be more than 382 million in 2013. Traditional Chinese medicine (TCM) has been practiced for thousands of years, and substantial valuable experience and prescriptions have been accumulated in the TCM system for the treatment of diabetes. In recent decades, a large amount of experimental and clinical data has been published on the use of herbal medicines related to these ancient TCM prescriptions. [AIM OF THE STUDY] This study aimed to discover a method for the investigation of potential antidiabetic herbs from the large amount of data in ancient TCM formulas and modern publications and to verify this method through an in vitro bioactivity study. [MATERIALS AND METHODS] In our review, the most frequently cited TCM herbs were selected as potential antidiabetic herb candidates on the basis of TCM philosophical theory (ancient TCM formulas) and Western medicine philosophical theory (modern publications). The ethanol and aqueous extracts of the selected herbs were screened for their α-glucosidase inhibitory, glucose-stimulated insulin secretion (GSIS), and intestinal glucose transport inhibitory effects. [RESULTS] Twelve herbs [Terminalia chebula Retz., fructus immaturus, dried; Poria cocos (Schw) Wolf., sclerotium, dried; Zea mays L., stigma, dried; Pueraria lobata (Willd.) Ohwi, radix, dried; Cucurbita moschata (Duch. ex Lam.) Duch. ex Poiret, fructus, dried; Lycium barbarum L., fructus, dried; Glycine max (L.) Merr., semen, fermented; Glycyrrhiza uralensis Fisch., radix and rhizoma, dried; Dioscorea opposita Thunb., rhizoma, dried; Morus alba L., folium, dried, Morus alba L., fructus, dried; and Polygonatum odoratum (Mill.) Druce, rhizoma, dried] were finally selected as candidates with potential glucose-lowering effects after a review was performed of herbs that are frequently cited in ancient TCM formulas and modern publications. The bioactive study results demonstrated that both the ethanol extracts and crude polysaccharides of M. alba L., fructus, dried, and M. alba L., folium, dried, and the crude polysaccharides of T. chebula Retz., fructus immaturus, dried, exhibited α-glucosidase inhibitory effects. Moreover, the crude polysaccharides of P. cocos (Schw) Wolf., sclerotium, dried; Z. mays L., stigma, dried; and T. chebula Retz., fructus immaturus, dried, exhibited favorable GSIS effects, and the ethanol extracts of P. odoratum (Mill.) Druce, rhizoma, dried; T. chebula Retz., fructus immaturus, dried; and G. uralensis Fisch., radix and rhizoma, dried, significantly decreased glucose transport across the cell monolayer. [CONCLUSIONS] Our review and the preliminary bioactive study revealed that 10 of the 12 recommended edible TCM herbs had favorable antidiabetic effects, demonstrating that TCM herbs with a high prescription and publication frequency may provide insights into the potential therapeutic targets of diabetes mellitus and may aid in the discovery of effective compounds complementary to currently used medicines. Such a literature and medicine review is a useful method of exploring potential antidiabetic herbs by using the wealth of information in ancient TCM formulas and modern publications.",Wang Huijun; Shi Songshan; Wang Shunchun,J Ethnopharmacol,2018,en,diabetes_tcm.csv
PMID38946248,38946248,Advances of traditional Chinese medicine preclinical mechanisms and clinical studies on diabetic peripheral neuropathy.,"[CONTEXT] Diabetic peripheral neuropathy (DPN) results in an enormous burden and reduces the quality of life for patients. Considering there is no specific drug for the management of DPN, traditional Chinese medicine (TCM) has increasingly drawn attention of clinicians and researchers around the world due to its characteristics of multiple targets, active components, and exemplary safety. [OBJECTIVE] To summarize the current status of TCM in the treatment of DPN and provide directions for novel drug development, the clinical effects and potential mechanisms of TCM used in treating DPN were comprehensively reviewed. [METHODS] Existing evidence on TCM interventions for DPN was screened from databases such as PubMed, the Cochrane Neuromuscular Disease Group Specialized Register (CENTRAL), and the Chinese National Knowledge Infrastructure Database (CNKI). The focus was on summarizing and analyzing representative preclinical and clinical TCM studies published before 2023. [RESULTS] This review identified the ameliorative effects of about 22 single herbal extracts, more than 30 herbal compound prescriptions, and four Chinese patent medicines on DPN in preclinical and clinical research. The latest advances in the mechanism highlight that TCM exerts its beneficial effects on DPN by inhibiting inflammation, oxidative stress and apoptosis, endoplasmic reticulum stress and improving mitochondrial function. [CONCLUSIONS] TCM has shown the power latent capacity in treating DPN. It is proposed that more large-scale and multi-center randomized controlled clinical trials and fundamental experiments should be conducted to further verify these findings.",Zhang Yuna; Wu Xianglong; Yao Wenhui; Ni Yadong; Ding Xuansheng,Pharm Biol,2024,en,diabetes_tcm.csv
PMID40388756,40388756,Acupuncture and related therapies for diabetic retinopathy: A systematic review and network meta-analysis.,"[BACKGROUND] Diabetic retinopathy (DR) is a significant long-term consequence of diabetes mellitus and is the primary cause of blindness in people of working age. Although acupuncture (AC) and medication are effective, the optimal treatment regimen for DR remains to be further defined. Consequently, we conducted a network meta-analysis to compare the efficacy of AC and the related treatments with that of medicines for DR. [METHODS] We searched 8 academic electronic databases for randomized controlled trials published before December 1, 2023. The main outcome was the overall effective rate, and the secondary outcomes were the best corrected visual acuity and the central fovea of macula thickness. Two independent researchers identified eligible studies and collected data using pre-made forms. We conducted a network meta-analysis within a Bayesian framework to compare different interventions. The assessment of risk of bias and quality of literature was conducted using the risk of bias assessment tool recommended by the Cochrane Risk of Bias Tool 2 and the Jadad scale. Intervention ranking probabilities for all treatments were performed using the surface under the cumulative ranking curve. [RESULTS] Twenty-eight studies published between 2012 and 2023 were included, involving 2801 patients. Interventions included AC, traditional Chinese medicine (TCM), electroacupuncture (EA), acupoint injections, and calcium dobesilate. In terms of the overall effective rate, EA + AC + TCM was the best treatment (P < .05) and for the best corrected visual acuity, AI + TCM was the best treatment (P < .05). In terms of the central fovea of macula thickness, AC + TCM was the best treatment (P < .05). An integration of AC and the related treatments is more effective than a single therapy. [CONCLUSION] EA combined with AC combined with TCM may be the most effective treatment for DR. AC and the related treatments have significant efficacy in treating DR, improving vision, and reducing macular edema with relatively few adverse effects. The use of integrative therapies combining AC and its related therapies can be promoted.",Che Si-Jin; Zhang Zi-Yu; Wang Shi-Ao; Hu Xin-Yu; Xu You-Hua; Li Liang,Medicine (Baltimore),2025,en,diabetes_tcm.csv
PMID38149555,38149555,The pan-liver network theory: From traditional chinese medicine to western medicine.,"In traditional Chinese medicine (TCM), the liver is the ""general organ"" that is responsible for governing/maintaining the free flow of qi over the entire body and storing blood. According to the classic five elements theory, zang-xiang theory, yin-yang theory, meridians and collaterals theory, and the five-viscera correlation theory, the liver has essential relationships with many extrahepatic organs or tissues, such as the mother-child relationships between the liver and the heart, and the yin-yang and exterior-interior relationships between the liver and the gallbladder. The influences of the liver to the extrahepatic organs or tissues have been well-established when treating the extrahepatic diseases from the perspective of modulating the liver by using the ancient classic prescriptions of TCM and the acupuncture and moxibustion. In modern medicine, as the largest solid organ in the human body, the liver has the typical functions of filtration and storage of blood; metabolism of carbohydrates, fats, proteins, hormones, and foreign chemicals; formation of bile; storage of vitamins and iron; and formation of coagulation factors. The liver also has essential endocrine function, and acts as an immunological organ due to containing the resident immune cells. In the perspective of modern human anatomy, physiology, and pathophysiology, the liver has the organ interactions with the extrahepatic organs or tissues, for example, the gut, pancreas, adipose, skeletal muscle, heart, lung, kidney, brain, spleen, eyes, skin, bone, and sexual organs, through the circulation (including hemodynamics, redox signals, hepatokines, metabolites, and the translocation of microbiota or its products, such as endotoxins), the neural signals, or other forms of pathogenic factors, under normal or diseases status. The organ interactions centered on the liver not only influence the homeostasis of these indicated organs or tissues, but also contribute to the pathogenesis of cardiometabolic diseases (including obesity, type 2 diabetes mellitus, metabolic [dysfunction]-associated fatty liver diseases, and cardio-cerebrovascular diseases), pulmonary diseases, hyperuricemia and gout, chronic kidney disease, and male and female sexual dysfunction. Therefore, based on TCM and modern medicine, the liver has the bidirectional interaction with the extrahepatic organ or tissue, and this established bidirectional interaction system may further interact with another one or more extrahepatic organs/tissues, thus depicting a complex ""pan-hepatic network"" model. The pan-hepatic network acts as one of the essential mechanisms of homeostasis and the pathogenesis of diseases.",Zhang Yaxing; Fang Xian-Ming,Chin J Physiol,2023,en,diabetes_tcm.csv
